nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05417529,NA,NA,NA,NA,NA
NCT05417516,NA,NA,NA,NA,NA
NCT05417503,NA,NA,NA,NA,NA
NCT05417490,NA,NA,NA,NA,NA
NCT05417477,NA,NA,NA,NA,NA
NCT05417464,NA,NA,NA,NA,NA
NCT05417451,NA,NA,NA,NA,NA
NCT05417438,NA,NA,NA,NA,NA
NCT05417425,NA,NA,NA,NA,NA
NCT05417412,NA,NA,NA,NA,NA
NCT05417399,NA,NA,NA,NA,NA
NCT05417386,NA,NA,NA,NA,NA
NCT05417373,NA,NA,NA,NA,NA
NCT05417347,NA,NA,NA,NA,NA
NCT05417334,NA,NA,NA,NA,NA
NCT05417321,NA,NA,NA,NA,NA
NCT05417308,NA,NA,NA,NA,NA
NCT05417295,NA,NA,NA,NA,NA
NCT05417282,NA,NA,NA,NA,NA
NCT05417269,NA,NA,NA,NA,NA
NCT05417256,NA,NA,NA,NA,NA
NCT05417230,NA,NA,NA,NA,NA
NCT05417217,NA,NA,NA,NA,NA
NCT05417204,NA,NA,NA,NA,NA
NCT05417191,NA,NA,NA,NA,NA
NCT05417178,NA,NA,NA,NA,NA
NCT05417165,NA,NA,NA,NA,NA
NCT05417152,NA,NA,NA,NA,NA
NCT05417139,NA,NA,NA,NA,NA
NCT05417126,NA,NA,NA,NA,NA
NCT05417113,NA,NA,NA,NA,NA
NCT05417087,NA,NA,NA,NA,NA
NCT05417048,NA,NA,NA,NA,NA
NCT05417035,NA,NA,NA,NA,NA
NCT05417022,NA,NA,NA,NA,NA
NCT05417009,NA,NA,NA,NA,NA
NCT05416983,NA,NA,NA,NA,NA
NCT05416970,NA,NA,NA,NA,NA
NCT05416957,NA,NA,NA,NA,NA
NCT05416944,NA,NA,NA,NA,NA
NCT05416918,NA,NA,NA,NA,NA
NCT05416905,NA,NA,NA,NA,NA
NCT05416892,NA,NA,NA,NA,NA
NCT05416879,NA,NA,NA,NA,NA
NCT05416866,NA,NA,NA,NA,NA
NCT05416853,NA,NA,NA,NA,NA
NCT05416840,NA,NA,NA,NA,NA
NCT05416697,NA,NA,NA,NA,NA
NCT05416684,NA,NA,NA,NA,NA
NCT05416645,NA,NA,NA,NA,NA
NCT05416554,NA,NA,NA,NA,NA
NCT05416424,NA,NA,NA,NA,NA
NCT05416346,NA,NA,NA,NA,NA
NCT05416333,NA,NA,NA,NA,NA
NCT05416320,NA,NA,NA,NA,NA
NCT05416307,NA,NA,NA,NA,NA
NCT05416268,NA,NA,NA,NA,NA
NCT05416242,NA,NA,NA,NA,NA
NCT05416190,NA,NA,NA,NA,NA
NCT05415696,NA,NA,NA,NA,NA
NCT05415618,NA,NA,NA,NA,NA
NCT05415566,NA,NA,NA,NA,NA
NCT05415553,NA,NA,NA,NA,NA
NCT05415319,NA,NA,NA,NA,NA
NCT05415280,NA,NA,NA,NA,NA
NCT05415189,NA,NA,NA,NA,NA
NCT05415111,NA,NA,NA,NA,NA
NCT05414760,NA,NA,NA,NA,NA
NCT05414734,NA,NA,NA,NA,NA
NCT05414708,NA,NA,NA,NA,NA
NCT05414435,NA,NA,NA,NA,NA
NCT05414162,NA,NA,NA,NA,NA
NCT05413564,NA,NA,NA,NA,NA
NCT05413538,NA,NA,NA,NA,NA
NCT05413486,NA,NA,NA,NA,NA
NCT05413369,NA,NA,NA,NA,NA
NCT05413317,NA,NA,NA,NA,NA
NCT05413148,NA,NA,NA,NA,NA
NCT05412979,NA,NA,NA,NA,NA
NCT05412953,NA,NA,NA,NA,NA
NCT05412836,NA,NA,NA,NA,NA
NCT05412563,NA,NA,NA,NA,NA
NCT05412316,NA,NA,NA,NA,NA
NCT05411991,NA,NA,NA,NA,NA
NCT05411575,NA,NA,NA,NA,NA
NCT05411419,NA,NA,NA,NA,NA
NCT05410860,NA,NA,NA,NA,NA
NCT05410821,NA,NA,NA,NA,NA
NCT05410808,NA,NA,NA,NA,NA
NCT05410756,NA,NA,NA,NA,NA
NCT05410496,NA,NA,NA,NA,NA
NCT05409859,NA,NA,NA,NA,NA
NCT05409716,NA,NA,NA,NA,NA
NCT05409547,NA,NA,NA,NA,NA
NCT05409508,NA,NA,NA,NA,NA
NCT05408325,NA,NA,NA,NA,NA
NCT05406414,NA,NA,NA,NA,NA
NCT05406401,NA,NA,NA,NA,NA
NCT05405504,NA,NA,NA,NA,NA
NCT05405296,NA,NA,NA,NA,NA
NCT05405283,NA,NA,NA,NA,NA
NCT05405231,NA,NA,NA,NA,NA
NCT05404867,NA,NA,NA,NA,NA
NCT05403697,NA,NA,NA,NA,NA
NCT05403320,NA,NA,NA,NA,NA
NCT05402930,NA,NA,NA,NA,NA
NCT05402228,NA,NA,NA,NA,NA
NCT05402059,NA,NA,NA,NA,NA
NCT05401149,NA,NA,NA,NA,NA
NCT05400096,NA,NA,NA,NA,NA
NCT05399953,NA,NA,NA,NA,NA
NCT05399628,NA,NA,NA,NA,NA
NCT05399355,NA,NA,NA,NA,NA
NCT05398380,NA,NA,NA,NA,NA
NCT05397860,NA,NA,NA,NA,NA
NCT05397496,NA,NA,NA,NA,NA
NCT05396690,NA,NA,NA,NA,NA
NCT05396599,NA,NA,NA,NA,NA
NCT05396534,NA,NA,NA,NA,NA
NCT05395494,NA,NA,NA,NA,NA
NCT05395351,NA,NA,NA,NA,NA
NCT05394428,NA,NA,NA,NA,NA
NCT05393713,NA,NA,NA,NA,NA
NCT05393453,NA,NA,NA,NA,NA
NCT05393258,NA,NA,NA,NA,NA
NCT05392751,NA,NA,NA,NA,NA
NCT05391087,NA,NA,NA,NA,NA
NCT05390775,NA,NA,NA,NA,NA
NCT05390151,NA,NA,NA,NA,NA
NCT05389163,NA,NA,NA,NA,NA
NCT05388006,NA,NA,NA,NA,NA
NCT05387811,NA,NA,NA,NA,NA
NCT05387694,NA,NA,NA,NA,NA
NCT05384548,NA,NA,NA,NA,NA
NCT05384171,NA,NA,NA,NA,NA
NCT05381766,NA,NA,NA,NA,NA
NCT05381311,NA,NA,NA,NA,NA
NCT05381142,NA,NA,NA,NA,NA
NCT05380661,NA,NA,NA,NA,NA
NCT05379738,NA,NA,NA,NA,NA
NCT05379725,NA,NA,NA,NA,NA
NCT05379426,NA,NA,NA,NA,NA
NCT05379231,NA,NA,NA,NA,NA
NCT05378906,NA,NA,NA,NA,NA
NCT05378828,NA,NA,NA,NA,NA
NCT05378789,NA,NA,NA,NA,NA
NCT05378763,NA,NA,NA,NA,NA
NCT05378568,NA,NA,NA,NA,NA
NCT05378386,NA,NA,NA,NA,NA
NCT05377749,NA,NA,NA,NA,NA
NCT05376800,NA,NA,NA,NA,NA
NCT05375968,NA,NA,NA,NA,NA
NCT05375799,NA,NA,NA,NA,NA
NCT05372484,NA,NA,NA,NA,NA
NCT05372367,NA,NA,NA,NA,NA
NCT05372328,NA,NA,NA,NA,NA
NCT05370664,NA,NA,NA,NA,NA
NCT05370157,NA,NA,NA,NA,NA
NCT05370027,NA,NA,NA,NA,NA
NCT05369975,NA,NA,NA,NA,NA
NCT05369130,NA,NA,NA,NA,NA
NCT05368558,NA,NA,NA,NA,NA
NCT05368389,NA,NA,NA,NA,NA
NCT05368363,NA,NA,NA,NA,NA
NCT05367908,NA,NA,NA,NA,NA
NCT05367544,NA,NA,NA,NA,NA
NCT05367388,NA,NA,NA,NA,NA
NCT05366192,NA,NA,NA,NA,NA
NCT05363813,NA,NA,NA,NA,NA
NCT05363527,NA,NA,NA,NA,NA
NCT05363358,NA,NA,NA,NA,NA
NCT05363176,NA,NA,NA,NA,NA
NCT05362786,NA,NA,NA,NA,NA
NCT05362760,NA,NA,NA,NA,NA
NCT05362526,NA,NA,NA,NA,NA
NCT05362487,NA,NA,NA,NA,NA
NCT05362370,NA,NA,NA,NA,NA
NCT05362058,NA,NA,NA,NA,NA
NCT05362045,NA,NA,NA,NA,NA
NCT05362032,NA,NA,NA,NA,NA
NCT05361304,NA,NA,NA,NA,NA
NCT05359276,NA,NA,NA,NA,NA
NCT05357664,NA,NA,NA,NA,NA
NCT05356546,NA,NA,NA,NA,NA
NCT05354557,NA,NA,NA,NA,NA
NCT05354453,NA,NA,NA,NA,NA
NCT05353075,NA,NA,NA,NA,NA
NCT05352542,NA,NA,NA,NA,NA
NCT05352152,NA,NA,NA,NA,NA
NCT05351827,NA,NA,NA,NA,NA
NCT05351775,NA,NA,NA,NA,NA
NCT05351333,NA,NA,NA,NA,NA
NCT05351151,NA,NA,NA,NA,NA
NCT05350189,NA,NA,NA,NA,NA
NCT05350150,NA,NA,NA,NA,NA
NCT05347589,NA,NA,NA,NA,NA
NCT05347368,NA,NA,NA,NA,NA
NCT05347355,NA,NA,NA,NA,NA
NCT05347186,NA,NA,NA,NA,NA
NCT05346653,NA,NA,NA,NA,NA
NCT05345834,NA,NA,NA,NA,NA
NCT05345678,NA,NA,NA,NA,NA
NCT05345249,NA,NA,NA,NA,NA
NCT05344690,NA,NA,NA,NA,NA
NCT05344560,NA,NA,NA,NA,NA
NCT05344495,NA,NA,NA,NA,NA
NCT05341544,NA,NA,NA,NA,NA
NCT05341466,NA,NA,NA,NA,NA
NCT05340621,NA,NA,NA,NA,NA
NCT05340400,NA,NA,NA,NA,NA
NCT05339919,NA,NA,NA,NA,NA
NCT05339438,NA,NA,NA,NA,NA
NCT05338905,NA,NA,NA,NA,NA
NCT05338801,NA,NA,NA,NA,NA
NCT05338619,NA,NA,NA,NA,NA
NCT05338333,NA,NA,NA,NA,NA
NCT05337449,NA,NA,NA,NA,NA
NCT05336344,NA,NA,NA,NA,NA
NCT05336214,NA,NA,NA,NA,NA
NCT05335889,NA,NA,NA,NA,NA
NCT05333549,NA,NA,NA,NA,NA
NCT05331612,NA,NA,NA,NA,NA
NCT05329961,NA,NA,NA,NA,NA
NCT05329077,NA,NA,NA,NA,NA
NCT05327946,NA,NA,NA,NA,NA
NCT05327920,NA,NA,NA,NA,NA
NCT05327803,NA,NA,NA,NA,NA
NCT05327712,NA,NA,NA,NA,NA
NCT05326854,NA,NA,NA,NA,NA
NCT05326412,NA,NA,NA,NA,NA
NCT05326373,NA,NA,NA,NA,NA
NCT05325151,NA,NA,NA,NA,NA
NCT05322902,NA,NA,NA,NA,NA
NCT05322577,NA,NA,NA,NA,NA
NCT05320627,NA,NA,NA,NA,NA
NCT05317845,NA,NA,NA,NA,NA
NCT05317468,NA,NA,NA,NA,NA
NCT05316935,NA,NA,NA,NA,NA
NCT05316311,NA,NA,NA,NA,NA
NCT05315349,NA,NA,NA,NA,NA
NCT05314413,NA,NA,NA,NA,NA
NCT05313282,NA,NA,NA,NA,NA
NCT05313256,NA,NA,NA,NA,NA
NCT05312762,NA,NA,NA,NA,NA
NCT05311306,NA,NA,NA,NA,NA
NCT05310513,NA,NA,NA,NA,NA
NCT05309733,NA,NA,NA,NA,NA
NCT05308290,NA,NA,NA,NA,NA
NCT05306977,NA,NA,NA,NA,NA
NCT05306938,NA,NA,NA,NA,NA
NCT05304234,NA,NA,NA,NA,NA
NCT05303207,NA,NA,NA,NA,NA
NCT05302063,NA,NA,NA,NA,NA
NCT05301101,NA,NA,NA,NA,NA
NCT05300763,NA,NA,NA,NA,NA
NCT05300724,NA,NA,NA,NA,NA
NCT05300568,NA,NA,NA,NA,NA
NCT05299606,NA,NA,NA,NA,NA
NCT05299008,NA,NA,NA,NA,NA
NCT05297942,NA,NA,NA,NA,NA
NCT05296330,NA,NA,NA,NA,NA
NCT05295862,NA,NA,NA,NA,NA
NCT05295849,NA,NA,NA,NA,NA
NCT05295641,NA,NA,NA,NA,NA
NCT05294419,NA,NA,NA,NA,NA
NCT05293639,NA,NA,NA,NA,NA
NCT05292599,NA,NA,NA,NA,NA
NCT05292469,NA,NA,NA,NA,NA
NCT05292443,NA,NA,NA,NA,NA
NCT05291936,NA,NA,NA,NA,NA
NCT05291273,NA,NA,NA,NA,NA
NCT05289661,NA,NA,NA,NA,NA
NCT05289570,NA,NA,NA,NA,NA
NCT05285904,NA,NA,NA,NA,NA
NCT05285566,NA,NA,NA,NA,NA
NCT05284903,NA,NA,NA,NA,NA
NCT05284591,NA,NA,NA,NA,NA
NCT05283720,NA,NA,NA,NA,NA
NCT05283096,NA,NA,NA,NA,NA
NCT05282446,NA,NA,NA,NA,NA
NCT05282290,NA,NA,NA,NA,NA
NCT05280769,NA,NA,NA,NA,NA
NCT05280548,NA,NA,NA,NA,NA
NCT05280496,NA,NA,NA,NA,NA
NCT05279898,NA,NA,NA,NA,NA
NCT05279859,2022-06-10,Withdrawn,NA,NA,Sponsor decision
NCT05279651,NA,NA,NA,NA,NA
NCT05278104,NA,NA,NA,NA,NA
NCT05276739,NA,NA,NA,NA,NA
NCT05276063,NA,NA,NA,NA,NA
NCT05275972,NA,NA,NA,NA,NA
NCT05275751,NA,NA,NA,NA,NA
NCT05275439,NA,NA,NA,NA,NA
NCT05274828,NA,NA,NA,NA,NA
