nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05361824,NA,NA,NA,NA,NA
NCT05361785,NA,NA,NA,NA,NA
NCT05361772,NA,NA,NA,NA,NA
NCT05361759,NA,NA,NA,NA,NA
NCT05361746,NA,NA,NA,NA,NA
NCT05361733,NA,NA,NA,NA,NA
NCT05361720,NA,NA,NA,NA,NA
NCT05361707,NA,NA,NA,NA,NA
NCT05361694,NA,NA,NA,NA,NA
NCT05361681,NA,NA,NA,NA,NA
NCT05361668,NA,NA,NA,NA,NA
NCT05361655,NA,NA,NA,NA,NA
NCT05361642,NA,NA,NA,NA,NA
NCT05361629,NA,NA,NA,NA,NA
NCT05361616,NA,NA,NA,NA,NA
NCT05361603,NA,NA,NA,NA,NA
NCT05361590,NA,NA,NA,NA,NA
NCT05361577,NA,NA,NA,NA,NA
NCT05361564,NA,NA,NA,NA,NA
NCT05361538,NA,NA,NA,NA,NA
NCT05361525,NA,NA,NA,NA,NA
NCT05361512,NA,NA,NA,NA,NA
NCT05361486,NA,NA,NA,NA,NA
NCT05361473,NA,NA,NA,NA,NA
NCT05361460,NA,NA,NA,NA,NA
NCT05361447,NA,NA,NA,NA,NA
NCT05361434,NA,NA,NA,NA,NA
NCT05361421,NA,NA,NA,NA,NA
NCT05361408,NA,NA,NA,NA,NA
NCT05361395,NA,NA,NA,NA,NA
NCT05361382,NA,NA,NA,NA,NA
NCT05361369,NA,NA,NA,NA,NA
NCT05361356,NA,NA,NA,NA,NA
NCT05361343,NA,NA,NA,NA,NA
NCT05361330,NA,NA,NA,NA,NA
NCT05361317,NA,NA,NA,NA,NA
NCT05361304,NA,NA,NA,NA,NA
NCT05361291,NA,NA,NA,NA,NA
NCT05361278,NA,NA,NA,NA,NA
NCT05361265,NA,NA,NA,NA,NA
NCT05361252,NA,NA,NA,NA,NA
NCT05361239,NA,NA,NA,NA,NA
NCT05361226,NA,NA,NA,NA,NA
NCT05361213,NA,NA,NA,NA,NA
NCT05361200,NA,NA,NA,NA,NA
NCT05361187,NA,NA,NA,NA,NA
NCT05361174,NA,NA,NA,NA,NA
NCT05361161,NA,NA,NA,NA,NA
NCT05361148,NA,NA,NA,NA,NA
NCT05361135,NA,NA,NA,NA,NA
NCT05361122,NA,NA,NA,NA,NA
NCT05361109,NA,NA,NA,NA,NA
NCT05361096,NA,NA,NA,NA,NA
NCT05361083,NA,NA,NA,NA,NA
NCT05361070,NA,NA,NA,NA,NA
NCT05361057,NA,NA,NA,NA,NA
NCT05361044,NA,NA,NA,NA,NA
NCT05361031,NA,NA,NA,NA,NA
NCT05361018,NA,NA,NA,NA,NA
NCT05361005,NA,NA,NA,NA,NA
NCT05360992,NA,NA,NA,NA,NA
NCT05360979,NA,NA,NA,NA,NA
NCT05360966,NA,NA,NA,NA,NA
NCT05360953,NA,NA,NA,NA,NA
NCT05360940,NA,NA,NA,NA,NA
NCT05360927,NA,NA,NA,NA,NA
NCT05360914,NA,NA,NA,NA,NA
NCT05360901,NA,NA,NA,NA,NA
NCT05360888,NA,NA,NA,NA,NA
NCT05360875,NA,NA,NA,NA,NA
NCT05360862,NA,NA,NA,NA,NA
NCT05360849,NA,NA,NA,NA,NA
NCT05360836,NA,NA,NA,NA,NA
NCT05360823,NA,NA,NA,NA,NA
NCT05360810,NA,NA,NA,NA,NA
NCT05360797,NA,NA,NA,NA,NA
NCT05360784,NA,NA,NA,NA,NA
NCT05360771,NA,NA,NA,NA,NA
NCT05360758,NA,NA,NA,NA,NA
NCT05360745,NA,NA,NA,NA,NA
NCT05360732,NA,NA,NA,NA,NA
NCT05360719,NA,NA,NA,NA,NA
NCT05360706,NA,NA,NA,NA,NA
NCT05360693,NA,NA,NA,NA,NA
NCT05360680,NA,NA,NA,NA,NA
NCT05360667,NA,NA,NA,NA,NA
NCT05360654,NA,NA,NA,NA,NA
NCT05360641,NA,NA,NA,NA,NA
NCT05360628,NA,NA,NA,NA,NA
NCT05360615,NA,NA,NA,NA,NA
NCT05360602,NA,NA,NA,NA,NA
NCT05360589,NA,NA,NA,NA,NA
NCT05360576,NA,NA,NA,NA,NA
NCT05360563,NA,NA,NA,NA,NA
NCT05360550,NA,NA,NA,NA,NA
NCT05360537,NA,NA,NA,NA,NA
NCT05360524,NA,NA,NA,NA,NA
NCT05360511,NA,NA,NA,NA,NA
NCT05360498,NA,NA,NA,NA,NA
NCT05360485,NA,NA,NA,NA,NA
NCT05360472,NA,NA,NA,NA,NA
NCT05360459,NA,NA,NA,NA,NA
NCT05360446,NA,NA,NA,NA,NA
NCT05360433,NA,NA,NA,NA,NA
NCT05360420,NA,NA,NA,NA,NA
NCT05360407,NA,NA,NA,NA,NA
NCT05360394,NA,NA,NA,NA,NA
NCT05360381,NA,NA,NA,NA,NA
NCT05360368,NA,NA,NA,NA,NA
NCT05360355,NA,NA,NA,NA,NA
NCT05360342,NA,NA,NA,NA,NA
NCT05360329,NA,NA,NA,NA,NA
NCT05360316,NA,NA,NA,NA,NA
NCT05360303,NA,NA,NA,NA,NA
NCT05360290,NA,NA,NA,NA,NA
NCT05360277,NA,NA,NA,NA,NA
NCT05360264,NA,NA,NA,NA,NA
NCT05360251,NA,NA,NA,NA,NA
NCT05360238,NA,NA,NA,NA,NA
NCT05360225,NA,NA,NA,NA,NA
NCT05360212,NA,NA,NA,NA,NA
NCT05360199,NA,NA,NA,NA,NA
NCT05360186,NA,NA,NA,NA,NA
NCT05360173,NA,NA,NA,NA,NA
NCT05360160,NA,NA,NA,NA,NA
NCT05360147,NA,NA,NA,NA,NA
NCT05360134,NA,NA,NA,NA,NA
NCT05360121,NA,NA,NA,NA,NA
NCT05360108,NA,NA,NA,NA,NA
NCT05360095,NA,NA,NA,NA,NA
NCT05360082,NA,NA,NA,NA,NA
NCT05360069,NA,NA,NA,NA,NA
NCT05360056,NA,NA,NA,NA,NA
NCT05360043,NA,NA,NA,NA,NA
NCT05360030,NA,NA,NA,NA,NA
NCT05360017,NA,NA,NA,NA,NA
NCT05360004,NA,NA,NA,NA,NA
NCT05359991,NA,NA,NA,NA,NA
NCT05359978,NA,NA,NA,NA,NA
NCT05359965,NA,NA,NA,NA,NA
NCT05359952,NA,NA,NA,NA,NA
NCT05359939,NA,NA,NA,NA,NA
NCT05359926,NA,NA,NA,NA,NA
NCT05359913,NA,NA,NA,NA,NA
NCT05359900,NA,NA,NA,NA,NA
NCT05359887,NA,NA,NA,NA,NA
NCT05359874,2022-04-28,Withdrawn,NA,NA,application has been withdrawn
NCT05359861,NA,NA,NA,NA,NA
NCT05359848,NA,NA,NA,NA,NA
NCT05359822,NA,NA,NA,NA,NA
NCT05359809,NA,NA,NA,NA,NA
NCT05359796,NA,NA,NA,NA,NA
NCT05359783,NA,NA,NA,NA,NA
NCT05359770,NA,NA,NA,NA,NA
NCT05359757,NA,NA,NA,NA,NA
NCT05359744,NA,NA,NA,NA,NA
NCT05359731,NA,NA,NA,NA,NA
NCT05359718,NA,NA,NA,NA,NA
NCT05359705,NA,NA,NA,NA,NA
NCT05359692,NA,NA,NA,NA,NA
NCT05359679,NA,NA,NA,NA,NA
NCT05359666,NA,NA,NA,NA,NA
NCT05359653,NA,NA,NA,NA,NA
NCT05359640,NA,NA,NA,NA,NA
NCT05359627,NA,NA,NA,NA,NA
NCT05359614,NA,NA,NA,NA,NA
NCT05359601,NA,NA,NA,NA,NA
NCT05359588,NA,NA,NA,NA,NA
NCT05359575,NA,NA,NA,NA,NA
NCT05359562,NA,NA,NA,NA,NA
NCT05359549,NA,NA,NA,NA,NA
NCT05359536,NA,NA,NA,NA,NA
NCT05359523,NA,NA,NA,NA,NA
NCT05359510,NA,NA,NA,NA,NA
NCT05359497,NA,NA,NA,NA,NA
NCT05359484,NA,NA,NA,NA,NA
NCT05359471,NA,NA,NA,NA,NA
NCT05359458,NA,NA,NA,NA,NA
NCT05359445,NA,NA,NA,NA,NA
NCT05359432,NA,NA,NA,NA,NA
NCT05359419,NA,NA,NA,NA,NA
NCT05359406,NA,NA,NA,NA,NA
NCT05359393,NA,NA,NA,NA,NA
NCT05359380,NA,NA,NA,NA,NA
NCT05359367,NA,NA,NA,NA,NA
NCT05359354,NA,NA,NA,NA,NA
NCT05359341,NA,NA,NA,NA,NA
NCT05359328,NA,NA,NA,NA,NA
NCT05359315,NA,NA,NA,NA,NA
NCT05359302,NA,NA,NA,NA,NA
NCT05359289,NA,NA,NA,NA,NA
NCT05359276,NA,NA,NA,NA,NA
NCT05359263,NA,NA,NA,NA,NA
NCT05359250,NA,NA,NA,NA,NA
NCT05359237,NA,NA,NA,NA,NA
NCT05359211,NA,NA,NA,NA,NA
NCT05359198,NA,NA,NA,NA,NA
NCT05359185,NA,NA,NA,NA,NA
NCT05359172,NA,NA,NA,NA,NA
NCT05359159,NA,NA,NA,NA,NA
NCT05359146,NA,NA,NA,NA,NA
NCT05359133,NA,NA,NA,NA,NA
NCT05359120,NA,NA,NA,NA,NA
NCT05359107,NA,NA,NA,NA,NA
NCT05359094,NA,NA,NA,NA,NA
NCT05359081,NA,NA,NA,NA,NA
NCT05359068,NA,NA,NA,NA,NA
NCT05359055,NA,NA,NA,NA,NA
NCT05359042,NA,NA,NA,NA,NA
NCT05359029,NA,NA,NA,NA,NA
NCT05359016,NA,NA,NA,NA,NA
NCT05359003,NA,NA,NA,NA,NA
NCT05358977,NA,NA,NA,NA,NA
NCT05358964,NA,NA,NA,NA,NA
NCT05358951,NA,NA,NA,NA,NA
NCT05358938,NA,NA,NA,NA,NA
NCT05358925,NA,NA,NA,NA,NA
NCT05358912,NA,NA,NA,NA,NA
NCT05358899,NA,NA,NA,NA,NA
NCT05358886,NA,NA,NA,NA,NA
NCT05358873,NA,NA,NA,NA,NA
NCT05358860,NA,NA,NA,NA,NA
NCT05358847,NA,NA,NA,NA,NA
NCT05358834,NA,NA,NA,NA,NA
NCT05358821,NA,NA,NA,NA,NA
NCT05358808,NA,NA,NA,NA,NA
NCT05358795,NA,NA,NA,NA,NA
NCT05358769,NA,NA,NA,NA,NA
NCT05358756,NA,NA,NA,NA,NA
NCT05358743,NA,NA,NA,NA,NA
NCT05358717,NA,NA,NA,NA,NA
NCT05358704,NA,NA,NA,NA,NA
NCT05358691,NA,NA,NA,NA,NA
NCT05358665,NA,NA,NA,NA,NA
NCT05358652,NA,NA,NA,NA,NA
NCT05358639,NA,NA,NA,NA,NA
NCT05358626,NA,NA,NA,NA,NA
NCT05358613,NA,NA,NA,NA,NA
NCT05358600,NA,NA,NA,NA,NA
NCT05358587,NA,NA,NA,NA,NA
NCT05358574,NA,NA,NA,NA,NA
NCT05358561,NA,NA,NA,NA,NA
NCT05358548,NA,NA,NA,NA,NA
NCT05358535,NA,NA,NA,NA,NA
NCT05358522,NA,NA,NA,NA,NA
NCT05358509,NA,NA,NA,NA,NA
NCT05358496,NA,NA,NA,NA,NA
NCT05358483,NA,NA,NA,NA,NA
NCT05358470,NA,NA,NA,NA,NA
NCT05358457,NA,NA,NA,NA,NA
NCT05358444,NA,NA,NA,NA,NA
NCT05358431,NA,NA,NA,NA,NA
NCT05358418,NA,NA,NA,NA,NA
NCT05358405,NA,NA,NA,NA,NA
NCT05358392,NA,NA,NA,NA,NA
NCT05358379,NA,NA,NA,NA,NA
NCT05358366,NA,NA,NA,NA,NA
NCT05358353,NA,NA,NA,NA,NA
NCT05358340,NA,NA,NA,NA,NA
NCT05358327,NA,NA,NA,NA,NA
NCT05358301,NA,NA,NA,NA,NA
NCT05358288,NA,NA,NA,NA,NA
NCT05358275,NA,NA,NA,NA,NA
NCT05358262,NA,NA,NA,NA,NA
NCT05358249,NA,NA,NA,NA,NA
NCT05358236,NA,NA,NA,NA,NA
NCT05358223,NA,NA,NA,NA,NA
NCT05358210,NA,NA,NA,NA,NA
NCT05358197,NA,NA,NA,NA,NA
NCT05358184,NA,NA,NA,NA,NA
NCT05358171,NA,NA,NA,NA,NA
NCT05358145,NA,NA,NA,NA,NA
NCT05358132,NA,NA,NA,NA,NA
NCT05358119,NA,NA,NA,NA,NA
NCT05358106,NA,NA,NA,NA,NA
NCT05358093,NA,NA,NA,NA,NA
NCT05358080,NA,NA,NA,NA,NA
NCT05358067,NA,NA,NA,NA,NA
NCT05358054,NA,NA,NA,NA,NA
NCT05358041,NA,NA,NA,NA,NA
NCT05358028,NA,NA,NA,NA,NA
NCT05358015,NA,NA,NA,NA,NA
NCT05358002,NA,NA,NA,NA,NA
NCT05357989,NA,NA,NA,NA,NA
NCT05357976,NA,NA,NA,NA,NA
NCT05357963,NA,NA,NA,NA,NA
NCT05357950,NA,NA,NA,NA,NA
NCT05357937,NA,NA,NA,NA,NA
NCT05357911,NA,NA,NA,NA,NA
NCT05357898,NA,NA,NA,NA,NA
NCT05357885,NA,NA,NA,NA,NA
NCT05357872,NA,NA,NA,NA,NA
NCT05357859,NA,NA,NA,NA,NA
NCT05357846,NA,NA,NA,NA,NA
NCT05357833,NA,NA,NA,NA,NA
NCT05357820,NA,NA,NA,NA,NA
NCT05357807,NA,NA,NA,NA,NA
NCT05357794,NA,NA,NA,NA,NA
NCT05357781,NA,NA,NA,NA,NA
NCT05357768,NA,NA,NA,NA,NA
NCT05357755,NA,NA,NA,NA,NA
NCT05357742,NA,NA,NA,NA,NA
NCT05357729,NA,NA,NA,NA,NA
NCT05357716,NA,NA,NA,NA,NA
NCT05357703,NA,NA,NA,NA,NA
NCT05357690,NA,NA,NA,NA,NA
NCT05357677,NA,NA,NA,NA,NA
NCT05357664,NA,NA,NA,NA,NA
NCT05357651,NA,NA,NA,NA,NA
NCT05357625,NA,NA,NA,NA,NA
NCT05357612,NA,NA,NA,NA,NA
NCT05357599,NA,NA,NA,NA,NA
NCT05357586,NA,NA,NA,NA,NA
NCT05357573,NA,NA,NA,NA,NA
NCT05357560,NA,NA,NA,NA,NA
NCT05357547,NA,NA,NA,NA,NA
NCT05357534,NA,NA,NA,NA,NA
NCT05357521,NA,NA,NA,NA,NA
NCT05357508,NA,NA,NA,NA,NA
NCT05357469,NA,NA,NA,NA,NA
NCT05357456,NA,NA,NA,NA,NA
NCT05357443,NA,NA,NA,NA,NA
NCT05357430,NA,NA,NA,NA,NA
NCT05357417,NA,NA,NA,NA,NA
NCT05357404,NA,NA,NA,NA,NA
NCT05357391,NA,NA,NA,NA,NA
NCT05357378,NA,NA,NA,NA,NA
NCT05357365,NA,NA,NA,NA,NA
NCT05357352,NA,NA,NA,NA,NA
NCT05357339,NA,NA,NA,NA,NA
NCT05357326,NA,NA,NA,NA,NA
NCT05357313,NA,NA,NA,NA,NA
NCT05357300,NA,NA,NA,NA,NA
NCT05357287,NA,NA,NA,NA,NA
NCT05357274,NA,NA,NA,NA,NA
NCT05357248,NA,NA,NA,NA,NA
NCT05357235,NA,NA,NA,NA,NA
NCT05357222,NA,NA,NA,NA,NA
NCT05357209,NA,NA,NA,NA,NA
NCT05357196,NA,NA,NA,NA,NA
NCT05357183,NA,NA,NA,NA,NA
NCT05357170,NA,NA,NA,NA,NA
NCT05357157,NA,NA,NA,NA,NA
NCT05357144,NA,NA,NA,NA,NA
NCT05357131,NA,NA,NA,NA,NA
NCT05357118,NA,NA,NA,NA,NA
NCT05357105,NA,NA,NA,NA,NA
NCT05357092,NA,NA,NA,NA,NA
NCT05357079,NA,NA,NA,NA,NA
NCT05357066,NA,NA,NA,NA,NA
NCT05357053,NA,NA,NA,NA,NA
NCT05357040,NA,NA,NA,NA,NA
NCT05357027,NA,NA,NA,NA,NA
NCT05357014,NA,NA,NA,NA,NA
NCT05357001,NA,NA,NA,NA,NA
NCT05356988,NA,NA,NA,NA,NA
NCT05356975,NA,NA,NA,NA,NA
NCT05356962,NA,NA,NA,NA,NA
NCT05356936,NA,NA,NA,NA,NA
NCT05356923,NA,NA,NA,NA,NA
NCT05356910,NA,NA,NA,NA,NA
NCT05356897,NA,NA,NA,NA,NA
NCT05356884,NA,NA,NA,NA,NA
NCT05356871,NA,NA,NA,NA,NA
NCT05356858,NA,NA,NA,NA,NA
NCT05356845,NA,NA,NA,NA,NA
NCT05356832,NA,NA,NA,NA,NA
NCT05356819,NA,NA,NA,NA,NA
NCT05356806,NA,NA,NA,NA,NA
NCT05356793,NA,NA,NA,NA,NA
NCT05356780,NA,NA,NA,NA,NA
NCT05356767,NA,NA,NA,NA,NA
NCT05356754,NA,NA,NA,NA,NA
NCT05356741,NA,NA,NA,NA,NA
NCT05356728,NA,NA,NA,NA,NA
NCT05356715,NA,NA,NA,NA,NA
NCT05356702,NA,NA,NA,NA,NA
NCT05356689,NA,NA,NA,NA,NA
NCT05356676,NA,NA,NA,NA,NA
NCT05356663,NA,NA,NA,NA,NA
NCT05356650,NA,NA,NA,NA,NA
NCT05356637,NA,NA,NA,NA,NA
NCT05356624,NA,NA,NA,NA,NA
NCT05356611,NA,NA,NA,NA,NA
NCT05356598,NA,NA,NA,NA,NA
NCT05356585,NA,NA,NA,NA,NA
NCT05356572,NA,NA,NA,NA,NA
