nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05374811,NA,NA,NA,NA,NA
NCT05374798,NA,NA,NA,NA,NA
NCT05374785,NA,NA,NA,NA,NA
NCT05374772,NA,NA,NA,NA,NA
NCT05374759,NA,NA,NA,NA,NA
NCT05374746,NA,NA,NA,NA,NA
NCT05374733,NA,NA,NA,NA,NA
NCT05374720,NA,NA,NA,NA,NA
NCT05374707,NA,NA,NA,NA,NA
NCT05374694,NA,NA,NA,NA,NA
NCT05374681,NA,NA,NA,NA,NA
NCT05374668,NA,NA,NA,NA,NA
NCT05374655,NA,NA,NA,NA,NA
NCT05374642,NA,NA,NA,NA,NA
NCT05374629,NA,NA,NA,NA,NA
NCT05374616,NA,NA,NA,NA,NA
NCT05374603,NA,NA,NA,NA,NA
NCT05374590,NA,NA,NA,NA,NA
NCT05374577,NA,NA,NA,NA,NA
NCT05374564,NA,NA,NA,NA,NA
NCT05374551,NA,NA,NA,NA,NA
NCT05374538,NA,NA,NA,NA,NA
NCT05374525,NA,NA,NA,NA,NA
NCT05374512,NA,NA,NA,NA,NA
NCT05374499,NA,NA,NA,NA,NA
NCT05374486,NA,NA,NA,NA,NA
NCT05374473,NA,NA,NA,NA,NA
NCT05374460,NA,NA,NA,NA,NA
NCT05374447,NA,NA,NA,NA,NA
NCT05374434,NA,NA,NA,NA,NA
NCT05374421,NA,NA,NA,NA,NA
NCT05374408,NA,NA,NA,NA,NA
NCT05374395,NA,NA,NA,NA,NA
NCT05374382,NA,NA,NA,NA,NA
NCT05374369,NA,NA,NA,NA,NA
NCT05374356,NA,NA,NA,NA,NA
NCT05374343,NA,NA,NA,NA,NA
NCT05374330,NA,NA,NA,NA,NA
NCT05374317,NA,NA,NA,NA,NA
NCT05374304,NA,NA,NA,NA,NA
NCT05374291,NA,NA,NA,NA,NA
NCT05374278,NA,NA,NA,NA,NA
NCT05374265,2022-05-13,Withdrawn,NA,NA,Funding Unsuccessful
NCT05374252,NA,NA,NA,NA,NA
NCT05374239,NA,NA,NA,NA,NA
NCT05374226,NA,NA,NA,NA,NA
NCT05374213,NA,NA,NA,NA,NA
NCT05374200,NA,NA,NA,NA,NA
NCT05374187,NA,NA,NA,NA,NA
NCT05374174,NA,NA,NA,NA,NA
NCT05374161,NA,NA,NA,NA,NA
NCT05374148,NA,NA,NA,NA,NA
NCT05374135,NA,NA,NA,NA,NA
NCT05374122,NA,NA,NA,NA,NA
NCT05374109,NA,NA,NA,NA,NA
NCT05374096,NA,NA,NA,NA,NA
NCT05374083,NA,NA,NA,NA,NA
NCT05374070,NA,NA,NA,NA,NA
NCT05374057,NA,NA,NA,NA,NA
NCT05374044,NA,NA,NA,NA,NA
NCT05374031,NA,NA,NA,NA,NA
NCT05374018,NA,NA,NA,NA,NA
NCT05374005,NA,NA,NA,NA,NA
NCT05373992,NA,NA,NA,NA,NA
NCT05373979,NA,NA,NA,NA,NA
NCT05373966,NA,NA,NA,NA,NA
NCT05373953,NA,NA,NA,NA,NA
NCT05373940,NA,NA,NA,NA,NA
NCT05373927,NA,NA,NA,NA,NA
NCT05373914,NA,NA,NA,NA,NA
NCT05373901,NA,NA,NA,NA,NA
NCT05373888,NA,NA,NA,NA,NA
NCT05373875,NA,NA,NA,NA,NA
NCT05373862,NA,NA,NA,NA,NA
NCT05373849,NA,NA,NA,NA,NA
NCT05373836,NA,NA,NA,NA,NA
NCT05373823,NA,NA,NA,NA,NA
NCT05373810,NA,NA,NA,NA,NA
NCT05373797,NA,NA,NA,NA,NA
NCT05373784,NA,NA,NA,NA,NA
NCT05373771,NA,NA,NA,NA,NA
NCT05373758,NA,NA,NA,NA,NA
NCT05373745,NA,NA,NA,NA,NA
NCT05373732,NA,NA,NA,NA,NA
NCT05373719,NA,NA,NA,NA,NA
NCT05373706,NA,NA,NA,NA,NA
NCT05373693,NA,NA,NA,NA,NA
NCT05373680,NA,NA,NA,NA,NA
NCT05373667,NA,NA,NA,NA,NA
NCT05373654,NA,NA,NA,NA,NA
NCT05373641,NA,NA,NA,NA,NA
NCT05373628,NA,NA,NA,NA,NA
NCT05373615,NA,NA,NA,NA,NA
NCT05373602,NA,NA,NA,NA,NA
NCT05373589,NA,NA,NA,NA,NA
NCT05373576,NA,NA,NA,NA,NA
NCT05373563,NA,NA,NA,NA,NA
NCT05373550,NA,NA,NA,NA,NA
NCT05373537,NA,NA,NA,NA,NA
NCT05373524,NA,NA,NA,NA,NA
NCT05373511,NA,NA,NA,NA,NA
NCT05373498,NA,NA,NA,NA,NA
NCT05373485,NA,NA,NA,NA,NA
NCT05373472,NA,NA,NA,NA,NA
NCT05373459,NA,NA,NA,NA,NA
NCT05373446,NA,NA,NA,NA,NA
NCT05373433,NA,NA,NA,NA,NA
NCT05373420,NA,NA,NA,NA,NA
NCT05373407,NA,NA,NA,NA,NA
NCT05373394,NA,NA,NA,NA,NA
NCT05373381,NA,NA,NA,NA,NA
NCT05373368,NA,NA,NA,NA,NA
NCT05373355,NA,NA,NA,NA,NA
NCT05373342,NA,NA,NA,NA,NA
NCT05373329,NA,NA,NA,NA,NA
NCT05373316,NA,NA,NA,NA,NA
NCT05373303,NA,NA,NA,NA,NA
NCT05373290,NA,NA,NA,NA,NA
NCT05373277,NA,NA,NA,NA,NA
NCT05373264,NA,NA,NA,NA,NA
NCT05373251,NA,NA,NA,NA,NA
NCT05373238,NA,NA,NA,NA,NA
NCT05373225,NA,NA,NA,NA,NA
NCT05373212,NA,NA,NA,NA,NA
NCT05373199,NA,NA,NA,NA,NA
NCT05373186,NA,NA,NA,NA,NA
NCT05373173,NA,NA,NA,NA,NA
NCT05373160,NA,NA,NA,NA,NA
NCT05373147,NA,NA,NA,NA,NA
NCT05373134,NA,NA,NA,NA,NA
NCT05373121,NA,NA,NA,NA,NA
NCT05373108,NA,NA,NA,NA,NA
NCT05373095,NA,NA,NA,NA,NA
NCT05373082,NA,NA,NA,NA,NA
NCT05373069,NA,NA,NA,NA,NA
NCT05373056,NA,NA,NA,NA,NA
NCT05373043,NA,NA,NA,NA,NA
NCT05373030,NA,NA,NA,NA,NA
NCT05373017,NA,NA,NA,NA,NA
NCT05373004,NA,NA,NA,NA,NA
NCT05372978,NA,NA,NA,NA,NA
NCT05372965,NA,NA,NA,NA,NA
NCT05372952,NA,NA,NA,NA,NA
NCT05372939,NA,NA,NA,NA,NA
NCT05372926,NA,NA,NA,NA,NA
NCT05372913,NA,NA,NA,NA,NA
NCT05372900,NA,NA,NA,NA,NA
NCT05372887,NA,NA,NA,NA,NA
NCT05372874,NA,NA,NA,NA,NA
NCT05372861,NA,NA,NA,NA,NA
NCT05372848,NA,NA,NA,NA,NA
NCT05372835,NA,NA,NA,NA,NA
NCT05372822,NA,NA,NA,NA,NA
NCT05372809,NA,NA,NA,NA,NA
NCT05372796,NA,NA,NA,NA,NA
NCT05372783,NA,NA,NA,NA,NA
NCT05372770,NA,NA,NA,NA,NA
NCT05372757,NA,NA,NA,NA,NA
NCT05372744,NA,NA,NA,NA,NA
NCT05372731,NA,NA,NA,NA,NA
NCT05372718,NA,NA,NA,NA,NA
NCT05372705,NA,NA,NA,NA,NA
NCT05372692,NA,NA,NA,NA,NA
NCT05372679,NA,NA,NA,NA,NA
NCT05372666,NA,NA,NA,NA,NA
NCT05372653,NA,NA,NA,NA,NA
NCT05372640,NA,NA,NA,NA,NA
NCT05372614,NA,NA,NA,NA,NA
NCT05372588,NA,NA,NA,NA,NA
NCT05372575,NA,NA,NA,NA,NA
NCT05372562,NA,NA,NA,NA,NA
NCT05372549,NA,NA,NA,NA,NA
NCT05372536,NA,NA,NA,NA,NA
NCT05372523,NA,NA,NA,NA,NA
NCT05372510,NA,NA,NA,NA,NA
NCT05372497,NA,NA,NA,NA,NA
NCT05372484,NA,NA,NA,NA,NA
NCT05372471,NA,NA,NA,NA,NA
NCT05372458,NA,NA,NA,NA,NA
NCT05372445,NA,NA,NA,NA,NA
NCT05372432,NA,NA,NA,NA,NA
NCT05372419,NA,NA,NA,NA,NA
NCT05372406,NA,NA,NA,NA,NA
NCT05372393,NA,NA,NA,NA,NA
NCT05372380,NA,NA,NA,NA,NA
NCT05372367,NA,NA,NA,NA,NA
NCT05372354,NA,NA,NA,NA,NA
NCT05372341,NA,NA,NA,NA,NA
NCT05372328,NA,NA,NA,NA,NA
NCT05372315,NA,NA,NA,NA,NA
NCT05372302,NA,NA,NA,NA,NA
NCT05372289,NA,NA,NA,NA,NA
NCT05372276,NA,NA,NA,NA,NA
NCT05372263,NA,NA,NA,NA,NA
NCT05372250,NA,NA,NA,NA,NA
NCT05372237,NA,NA,NA,NA,NA
NCT05372224,NA,NA,NA,NA,NA
NCT05372211,NA,NA,NA,NA,NA
NCT05372198,NA,NA,NA,NA,NA
NCT05372185,NA,NA,NA,NA,NA
NCT05372172,NA,NA,NA,NA,NA
NCT05372159,NA,NA,NA,NA,NA
NCT05372146,NA,NA,NA,NA,NA
NCT05372133,NA,NA,NA,NA,NA
NCT05372120,NA,NA,NA,NA,NA
NCT05372107,NA,NA,NA,NA,NA
NCT05372094,NA,NA,NA,NA,NA
NCT05372081,NA,NA,NA,NA,NA
NCT05372068,NA,NA,NA,NA,NA
NCT05372055,NA,NA,NA,NA,NA
NCT05372042,NA,NA,NA,NA,NA
NCT05372029,NA,NA,NA,NA,NA
NCT05372016,NA,NA,NA,NA,NA
NCT05372003,NA,NA,NA,NA,NA
NCT05371990,NA,NA,NA,NA,NA
NCT05371977,NA,NA,NA,NA,NA
NCT05371964,NA,NA,NA,NA,NA
NCT05371951,NA,NA,NA,NA,NA
NCT05371938,NA,NA,NA,NA,NA
NCT05371925,NA,NA,NA,NA,NA
NCT05371912,NA,NA,NA,NA,NA
NCT05371899,NA,NA,NA,NA,NA
NCT05371886,NA,NA,NA,NA,NA
NCT05371873,NA,NA,NA,NA,NA
NCT05371860,NA,NA,NA,NA,NA
NCT05371847,NA,NA,NA,NA,NA
NCT05371834,NA,NA,NA,NA,NA
NCT05371821,NA,NA,NA,NA,NA
NCT05371808,NA,NA,NA,NA,NA
NCT05371795,NA,NA,NA,NA,NA
NCT05371782,NA,NA,NA,NA,NA
NCT05371769,NA,NA,NA,NA,NA
NCT05371756,NA,NA,NA,NA,NA
NCT05371743,NA,NA,NA,NA,NA
NCT05371730,NA,NA,NA,NA,NA
NCT05371717,NA,NA,NA,NA,NA
NCT05371704,NA,NA,NA,NA,NA
NCT05371691,NA,NA,NA,NA,NA
NCT05371678,NA,NA,NA,NA,NA
NCT05371665,NA,NA,NA,NA,NA
NCT05371652,NA,NA,NA,NA,NA
NCT05371639,NA,NA,NA,NA,NA
NCT05371613,NA,NA,NA,NA,NA
NCT05371587,NA,NA,NA,NA,NA
NCT05371574,NA,NA,NA,NA,NA
NCT05371561,NA,NA,NA,NA,NA
NCT05371548,NA,NA,NA,NA,NA
NCT05371535,NA,NA,NA,NA,NA
NCT05371522,NA,NA,NA,NA,NA
NCT05371509,NA,NA,NA,NA,NA
NCT05371496,NA,NA,NA,NA,NA
NCT05371483,NA,NA,NA,NA,NA
NCT05371470,NA,NA,NA,NA,NA
NCT05371444,NA,NA,NA,NA,NA
NCT05371431,NA,NA,NA,NA,NA
NCT05371418,NA,NA,NA,NA,NA
NCT05371405,NA,NA,NA,NA,NA
NCT05371392,NA,NA,NA,NA,NA
NCT05371379,NA,NA,NA,NA,NA
NCT05371366,NA,NA,NA,NA,NA
NCT05371353,NA,NA,NA,NA,NA
NCT05371340,NA,NA,NA,NA,NA
NCT05371327,NA,NA,NA,NA,NA
NCT05371314,NA,NA,NA,NA,NA
NCT05371301,NA,NA,NA,NA,NA
NCT05371288,NA,NA,NA,NA,NA
NCT05371275,NA,NA,NA,NA,NA
NCT05371262,NA,NA,NA,NA,NA
NCT05371249,NA,NA,NA,NA,NA
NCT05371236,NA,NA,NA,NA,NA
NCT05371223,NA,NA,NA,NA,NA
NCT05371210,NA,NA,NA,NA,NA
NCT05371197,NA,NA,NA,NA,NA
NCT05371184,NA,NA,NA,NA,NA
NCT05371171,NA,NA,NA,NA,NA
NCT05371158,NA,NA,NA,NA,NA
NCT05371145,NA,NA,NA,NA,NA
NCT05371132,NA,NA,NA,NA,NA
NCT05371119,NA,NA,NA,NA,NA
NCT05371106,NA,NA,NA,NA,NA
NCT05371093,NA,NA,NA,NA,NA
NCT05371080,NA,NA,NA,NA,NA
NCT05371067,NA,NA,NA,NA,NA
NCT05371041,NA,NA,NA,NA,NA
NCT05371028,NA,NA,NA,NA,NA
NCT05371015,NA,NA,NA,NA,NA
NCT05371002,NA,NA,NA,NA,NA
NCT05370989,NA,NA,NA,NA,NA
NCT05370976,NA,NA,NA,NA,NA
NCT05370963,NA,NA,NA,NA,NA
NCT05370950,NA,NA,NA,NA,NA
NCT05370937,NA,NA,NA,NA,NA
NCT05370924,NA,NA,NA,NA,NA
NCT05370911,NA,NA,NA,NA,NA
NCT05370898,NA,NA,NA,NA,NA
NCT05370885,NA,NA,NA,NA,NA
NCT05370872,NA,NA,NA,NA,NA
NCT05370859,NA,NA,NA,NA,NA
NCT05370846,NA,NA,NA,NA,NA
NCT05370833,NA,NA,NA,NA,NA
NCT05370820,NA,NA,NA,NA,NA
NCT05370807,NA,NA,NA,NA,NA
NCT05370794,NA,NA,NA,NA,NA
NCT05370781,NA,NA,NA,NA,NA
NCT05370768,NA,NA,NA,NA,NA
NCT05370755,NA,NA,NA,NA,NA
NCT05370742,NA,NA,NA,NA,NA
NCT05370729,NA,NA,NA,NA,NA
NCT05370716,NA,NA,NA,NA,NA
NCT05370703,NA,NA,NA,NA,NA
NCT05370690,NA,NA,NA,NA,NA
NCT05370677,NA,NA,NA,NA,NA
NCT05370664,NA,NA,NA,NA,NA
NCT05370651,NA,NA,NA,NA,NA
NCT05370638,NA,NA,NA,NA,NA
NCT05370625,NA,NA,NA,NA,NA
NCT05370612,NA,NA,NA,NA,NA
NCT05370599,NA,NA,NA,NA,NA
NCT05370586,NA,NA,NA,NA,NA
NCT05370573,NA,NA,NA,NA,NA
NCT05370560,NA,NA,NA,NA,NA
NCT05370547,NA,NA,NA,NA,NA
NCT05370534,NA,NA,NA,NA,NA
NCT05370521,NA,NA,NA,NA,NA
NCT05370508,NA,NA,NA,NA,NA
NCT05370482,NA,NA,NA,NA,NA
NCT05370469,NA,NA,NA,NA,NA
NCT05370456,NA,NA,NA,NA,NA
NCT05370443,NA,NA,NA,NA,NA
NCT05370430,NA,NA,NA,NA,NA
NCT05370417,NA,NA,NA,NA,NA
NCT05370404,NA,NA,NA,NA,NA
NCT05370391,NA,NA,NA,NA,NA
NCT05370378,NA,NA,NA,NA,NA
NCT05370365,NA,NA,NA,NA,NA
NCT05370339,NA,NA,NA,NA,NA
NCT05370326,NA,NA,NA,NA,NA
NCT05370313,NA,NA,NA,NA,NA
NCT05370300,NA,NA,NA,NA,NA
NCT05370287,NA,NA,NA,NA,NA
NCT05370274,NA,NA,NA,NA,NA
NCT05370261,NA,NA,NA,NA,NA
NCT05370248,NA,NA,NA,NA,NA
NCT05370235,NA,NA,NA,NA,NA
NCT05370222,NA,NA,NA,NA,NA
NCT05370209,NA,NA,NA,NA,NA
NCT05370196,NA,NA,NA,NA,NA
NCT05370183,NA,NA,NA,NA,NA
NCT05370170,NA,NA,NA,NA,NA
NCT05370157,NA,NA,NA,NA,NA
NCT05370144,NA,NA,NA,NA,NA
NCT05370131,NA,NA,NA,NA,NA
NCT05370118,NA,NA,NA,NA,NA
NCT05370105,NA,NA,NA,NA,NA
NCT05370092,NA,NA,NA,NA,NA
NCT05370079,NA,NA,NA,NA,NA
NCT05370066,NA,NA,NA,NA,NA
NCT05370053,NA,NA,NA,NA,NA
NCT05370040,NA,NA,NA,NA,NA
NCT05370027,NA,NA,NA,NA,NA
NCT05370014,NA,NA,NA,NA,NA
NCT05370001,NA,NA,NA,NA,NA
NCT05369988,NA,NA,NA,NA,NA
NCT05369975,NA,NA,NA,NA,NA
NCT05369962,NA,NA,NA,NA,NA
NCT05369949,NA,NA,NA,NA,NA
NCT05369936,NA,NA,NA,NA,NA
NCT05369923,NA,NA,NA,NA,NA
NCT05369910,NA,NA,NA,NA,NA
NCT05369897,NA,NA,NA,NA,NA
NCT05369884,NA,NA,NA,NA,NA
NCT05369871,NA,NA,NA,NA,NA
NCT05369858,NA,NA,NA,NA,NA
NCT05369845,NA,NA,NA,NA,NA
NCT05369832,NA,NA,NA,NA,NA
NCT05369819,NA,NA,NA,NA,NA
NCT05369793,NA,NA,NA,NA,NA
NCT05369780,NA,NA,NA,NA,NA
NCT05369767,NA,NA,NA,NA,NA
NCT05369754,NA,NA,NA,NA,NA
NCT05369741,NA,NA,NA,NA,NA
NCT05369728,NA,NA,NA,NA,NA
NCT05369715,NA,NA,NA,NA,NA
NCT05369702,NA,NA,NA,NA,NA
NCT05369689,NA,NA,NA,NA,NA
NCT05369663,NA,NA,NA,NA,NA
NCT05369650,NA,NA,NA,NA,NA
NCT05369637,NA,NA,NA,NA,NA
NCT05369624,NA,NA,NA,NA,NA
NCT05369598,NA,NA,NA,NA,NA
NCT05369585,NA,NA,NA,NA,NA
NCT05369572,NA,NA,NA,NA,NA
NCT05369559,NA,NA,NA,NA,NA
NCT05369533,NA,NA,NA,NA,NA
NCT05369520,NA,NA,NA,NA,NA
NCT05369507,NA,NA,NA,NA,NA
NCT05369494,NA,NA,NA,NA,NA
NCT05369481,NA,NA,NA,NA,NA
NCT05369468,NA,NA,NA,NA,NA
NCT05369455,NA,NA,NA,NA,NA
NCT05369442,NA,NA,NA,NA,NA
NCT05369429,NA,NA,NA,NA,NA
NCT05369403,NA,NA,NA,NA,NA
NCT05369390,NA,NA,NA,NA,NA
NCT05369377,NA,NA,NA,NA,NA
NCT05369364,NA,NA,NA,NA,NA
NCT05369351,NA,NA,NA,NA,NA
NCT05369338,NA,NA,NA,NA,NA
NCT05369325,NA,NA,NA,NA,NA
NCT05369312,NA,NA,NA,NA,NA
NCT05369299,NA,NA,NA,NA,NA
NCT05369286,NA,NA,NA,NA,NA
NCT05369273,NA,NA,NA,NA,NA
NCT05369260,NA,NA,NA,NA,NA
NCT05369247,NA,NA,NA,NA,NA
NCT05369234,NA,NA,NA,NA,NA
NCT05369221,NA,NA,NA,NA,NA
NCT05369208,NA,NA,NA,NA,NA
NCT05369195,NA,NA,NA,NA,NA
NCT05369182,NA,NA,NA,NA,NA
NCT05369169,NA,NA,NA,NA,NA
NCT05369156,NA,NA,NA,NA,NA
NCT05369143,NA,NA,NA,NA,NA
NCT05369130,NA,NA,NA,NA,NA
NCT05369117,NA,NA,NA,NA,NA
NCT05369104,NA,NA,NA,NA,NA
NCT05369091,NA,NA,NA,NA,NA
NCT05369078,NA,NA,NA,NA,NA
NCT05369065,NA,NA,NA,NA,NA
NCT05369052,NA,NA,NA,NA,NA
NCT05369039,NA,NA,NA,NA,NA
NCT05369026,NA,NA,NA,NA,NA
NCT05369000,NA,NA,NA,NA,NA
NCT05368987,NA,NA,NA,NA,NA
NCT05368974,NA,NA,NA,NA,NA
NCT05368961,NA,NA,NA,NA,NA
NCT05368948,NA,NA,NA,NA,NA
NCT05368935,NA,NA,NA,NA,NA
NCT05368922,NA,NA,NA,NA,NA
NCT05368909,NA,NA,NA,NA,NA
NCT05368896,NA,NA,NA,NA,NA
NCT05368883,NA,NA,NA,NA,NA
NCT05368870,NA,NA,NA,NA,NA
NCT05368857,NA,NA,NA,NA,NA
NCT05368844,NA,NA,NA,NA,NA
NCT05368831,NA,NA,NA,NA,NA
NCT05368818,NA,NA,NA,NA,NA
NCT05368805,NA,NA,NA,NA,NA
NCT05368792,NA,NA,NA,NA,NA
NCT05368779,NA,NA,NA,NA,NA
NCT05368766,NA,NA,NA,NA,NA
NCT05368753,NA,NA,NA,NA,NA
NCT05368740,NA,NA,NA,NA,NA
NCT05368727,NA,NA,NA,NA,NA
NCT05368701,NA,NA,NA,NA,NA
NCT05368688,NA,NA,NA,NA,NA
NCT05368675,NA,NA,NA,NA,NA
NCT05368662,NA,NA,NA,NA,NA
NCT05368649,NA,NA,NA,NA,NA
NCT05368636,NA,NA,NA,NA,NA
NCT05368623,NA,NA,NA,NA,NA
NCT05368610,NA,NA,NA,NA,NA
NCT05368597,NA,NA,NA,NA,NA
NCT05368584,NA,NA,NA,NA,NA
NCT05368571,NA,NA,NA,NA,NA
NCT05368558,NA,NA,NA,NA,NA
NCT05368545,NA,NA,NA,NA,NA
NCT05368532,NA,NA,NA,NA,NA
NCT05368519,NA,NA,NA,NA,NA
NCT05368506,NA,NA,NA,NA,NA
NCT05368493,NA,NA,NA,NA,NA
NCT05368480,NA,NA,NA,NA,NA
NCT05368454,NA,NA,NA,NA,NA
NCT05368441,NA,NA,NA,NA,NA
NCT05368428,NA,NA,NA,NA,NA
NCT05368415,NA,NA,NA,NA,NA
NCT05368402,NA,NA,NA,NA,NA
NCT05368389,NA,NA,NA,NA,NA
NCT05368376,NA,NA,NA,NA,NA
NCT05368363,NA,NA,NA,NA,NA
NCT05368350,NA,NA,NA,NA,NA
NCT05368337,NA,NA,NA,NA,NA
NCT05368324,NA,NA,NA,NA,NA
NCT05368311,NA,NA,NA,NA,NA
NCT05368298,NA,NA,NA,NA,NA
NCT05368272,NA,NA,NA,NA,NA
NCT05368246,NA,NA,NA,NA,NA
NCT05368233,NA,NA,NA,NA,NA
NCT05368207,NA,NA,NA,NA,NA
NCT05368194,NA,NA,NA,NA,NA
NCT05368181,NA,NA,NA,NA,NA
NCT05368168,NA,NA,NA,NA,NA
NCT05368155,NA,NA,NA,NA,NA
NCT05368142,NA,NA,NA,NA,NA
NCT05368129,NA,NA,NA,NA,NA
NCT05368116,NA,NA,NA,NA,NA
NCT05368103,NA,NA,NA,NA,NA
NCT05368090,NA,NA,NA,NA,NA
NCT05368077,NA,NA,NA,NA,NA
NCT05368064,NA,NA,NA,NA,NA
NCT05368051,NA,NA,NA,NA,NA
NCT05368038,NA,NA,NA,NA,NA
NCT05368025,NA,NA,NA,NA,NA
NCT05368012,NA,NA,NA,NA,NA
NCT05367999,NA,NA,NA,NA,NA
NCT05367986,NA,NA,NA,NA,NA
NCT05367973,NA,NA,NA,NA,NA
NCT05367960,NA,NA,NA,NA,NA
NCT05367947,NA,NA,NA,NA,NA
NCT05367934,NA,NA,NA,NA,NA
NCT05367921,NA,NA,NA,NA,NA
NCT05367908,NA,NA,NA,NA,NA
NCT05367895,NA,NA,NA,NA,NA
NCT05367869,NA,NA,NA,NA,NA
NCT05367856,NA,NA,NA,NA,NA
NCT05367843,NA,NA,NA,NA,NA
NCT05367830,NA,NA,NA,NA,NA
NCT05367817,NA,NA,NA,NA,NA
NCT05367804,NA,NA,NA,NA,NA
NCT05367791,NA,NA,NA,NA,NA
NCT05367778,NA,NA,NA,NA,NA
NCT05367765,NA,NA,NA,NA,NA
NCT05367752,NA,NA,NA,NA,NA
NCT05367739,NA,NA,NA,NA,NA
NCT05367726,NA,NA,NA,NA,NA
NCT05367713,NA,NA,NA,NA,NA
NCT05367700,NA,NA,NA,NA,NA
NCT05367687,NA,NA,NA,NA,NA
NCT05367674,NA,NA,NA,NA,NA
NCT05367661,NA,NA,NA,NA,NA
NCT05367648,NA,NA,NA,NA,NA
NCT05367635,NA,NA,NA,NA,NA
NCT05367622,NA,NA,NA,NA,NA
NCT05367609,NA,NA,NA,NA,NA
NCT05367596,NA,NA,NA,NA,NA
NCT05367583,NA,NA,NA,NA,NA
NCT05367570,NA,NA,NA,NA,NA
NCT05367557,NA,NA,NA,NA,NA
NCT05367544,NA,NA,NA,NA,NA
NCT05367531,NA,NA,NA,NA,NA
NCT05367518,NA,NA,NA,NA,NA
NCT05367505,NA,NA,NA,NA,NA
NCT05367492,NA,NA,NA,NA,NA
NCT05367479,NA,NA,NA,NA,NA
NCT05367466,NA,NA,NA,NA,NA
NCT05367453,NA,NA,NA,NA,NA
NCT05367440,NA,NA,NA,NA,NA
NCT05367427,NA,NA,NA,NA,NA
NCT05367414,NA,NA,NA,NA,NA
NCT05367388,NA,NA,NA,NA,NA
NCT05367375,NA,NA,NA,NA,NA
NCT05367362,NA,NA,NA,NA,NA
NCT05367349,NA,NA,NA,NA,NA
NCT05367336,NA,NA,NA,NA,NA
NCT05367323,NA,NA,NA,NA,NA
NCT05367310,NA,NA,NA,NA,NA
NCT05367297,NA,NA,NA,NA,NA
NCT05367284,NA,NA,NA,NA,NA
NCT05367271,NA,NA,NA,NA,NA
NCT05367258,NA,NA,NA,NA,NA
NCT05367245,NA,NA,NA,NA,NA
NCT05367232,NA,NA,NA,NA,NA
NCT05367219,NA,NA,NA,NA,NA
NCT05367206,NA,NA,NA,NA,NA
NCT05367193,NA,NA,NA,NA,NA
NCT05367180,NA,NA,NA,NA,NA
NCT05367167,NA,NA,NA,NA,NA
NCT05367154,NA,NA,NA,NA,NA
