nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05463757,NA,NA,NA,NA,NA
NCT05463718,NA,NA,NA,NA,NA
NCT05463705,NA,NA,NA,NA,NA
NCT05463692,NA,NA,NA,NA,NA
NCT05463666,NA,NA,NA,NA,NA
NCT05463653,NA,NA,NA,NA,NA
NCT05463640,NA,NA,NA,NA,NA
NCT05463627,NA,NA,NA,NA,NA
NCT05463614,NA,NA,NA,NA,NA
NCT05463601,NA,NA,NA,NA,NA
NCT05463588,NA,NA,NA,NA,NA
NCT05463549,NA,NA,NA,NA,NA
NCT05463523,NA,NA,NA,NA,NA
NCT05463510,NA,NA,NA,NA,NA
NCT05463497,NA,NA,NA,NA,NA
NCT05463471,NA,NA,NA,NA,NA
NCT05463458,NA,NA,NA,NA,NA
NCT05463445,NA,NA,NA,NA,NA
NCT05463419,NA,NA,NA,NA,NA
NCT05463393,2022-07-15,Suspended,NA,NA,We are waiting for the additional founds.
NCT05463380,NA,NA,NA,NA,NA
NCT05463367,NA,NA,NA,NA,NA
NCT05463354,NA,NA,NA,NA,NA
NCT05463328,NA,NA,NA,NA,NA
NCT05463315,NA,NA,NA,NA,NA
NCT05463302,NA,NA,NA,NA,NA
NCT05463289,NA,NA,NA,NA,NA
NCT05463224,NA,NA,NA,NA,NA
NCT05463211,NA,NA,NA,NA,NA
NCT05463185,NA,NA,NA,NA,NA
NCT05463172,NA,NA,NA,NA,NA
NCT05463159,NA,NA,NA,NA,NA
NCT05463146,NA,NA,NA,NA,NA
NCT05463055,NA,NA,NA,NA,NA
NCT05463029,NA,NA,NA,NA,NA
NCT05463003,NA,NA,NA,NA,NA
NCT05462990,NA,NA,NA,NA,NA
NCT05462977,NA,NA,NA,NA,NA
NCT05462964,NA,NA,NA,NA,NA
NCT05462951,NA,NA,NA,NA,NA
NCT05462938,NA,NA,NA,NA,NA
NCT05462899,NA,NA,NA,NA,NA
NCT05462873,NA,NA,NA,NA,NA
NCT05462860,NA,NA,NA,NA,NA
NCT05462847,NA,NA,NA,NA,NA
NCT05462834,NA,NA,NA,NA,NA
NCT05462808,NA,NA,NA,NA,NA
NCT05462769,NA,NA,NA,NA,NA
NCT05462743,NA,NA,NA,NA,NA
NCT05462704,NA,NA,NA,NA,NA
NCT05462691,NA,NA,NA,NA,NA
NCT05462678,NA,NA,NA,NA,NA
NCT05462665,NA,NA,NA,NA,NA
NCT05462626,NA,NA,NA,NA,NA
NCT05462613,NA,NA,NA,NA,NA
NCT05462600,NA,NA,NA,NA,NA
NCT05462574,NA,NA,NA,NA,NA
NCT05462561,NA,NA,NA,NA,NA
NCT05462548,NA,NA,NA,NA,NA
NCT05462535,NA,NA,NA,NA,NA
NCT05462522,NA,NA,NA,NA,NA
NCT05462509,NA,NA,NA,NA,NA
NCT05462496,NA,NA,NA,NA,NA
NCT05462483,NA,NA,NA,NA,NA
NCT05462470,NA,NA,NA,NA,NA
NCT05462457,NA,NA,NA,NA,NA
NCT05462431,NA,NA,NA,NA,NA
NCT05462418,NA,NA,NA,NA,NA
NCT05462405,NA,NA,NA,NA,NA
NCT05462366,NA,NA,NA,NA,NA
NCT05462353,NA,NA,NA,NA,NA
NCT05462327,NA,NA,NA,NA,NA
NCT05462301,NA,NA,NA,NA,NA
NCT05462275,NA,NA,NA,NA,NA
NCT05462262,NA,NA,NA,NA,NA
NCT05462249,NA,NA,NA,NA,NA
NCT05462236,NA,NA,NA,NA,NA
NCT05462210,NA,NA,NA,NA,NA
NCT05462197,NA,NA,NA,NA,NA
NCT05462184,NA,NA,NA,NA,NA
NCT05462171,NA,NA,NA,NA,NA
NCT05462158,NA,NA,NA,NA,NA
NCT05462145,NA,NA,NA,NA,NA
NCT05462132,NA,NA,NA,NA,NA
NCT05462119,NA,NA,NA,NA,NA
NCT05462093,NA,NA,NA,NA,NA
NCT05462080,NA,NA,NA,NA,NA
NCT05462067,NA,NA,NA,NA,NA
NCT05462028,NA,NA,NA,NA,NA
NCT05462015,NA,NA,NA,NA,NA
NCT05462002,NA,NA,NA,NA,NA
NCT05461989,NA,NA,NA,NA,NA
NCT05461963,NA,NA,NA,NA,NA
NCT05461950,NA,NA,NA,NA,NA
NCT05461937,NA,NA,NA,NA,NA
NCT05461924,NA,NA,NA,NA,NA
NCT05461911,NA,NA,NA,NA,NA
NCT05461885,NA,NA,NA,NA,NA
NCT05461859,NA,NA,NA,NA,NA
NCT05461846,NA,NA,NA,NA,NA
NCT05461833,NA,NA,NA,NA,NA
NCT05461781,NA,NA,NA,NA,NA
NCT05461755,NA,NA,NA,NA,NA
NCT05461742,NA,NA,NA,NA,NA
NCT05461729,NA,NA,NA,NA,NA
NCT05461716,NA,NA,NA,NA,NA
NCT05461703,NA,NA,NA,NA,NA
NCT05461690,NA,NA,NA,NA,NA
NCT05461677,NA,NA,NA,NA,NA
NCT05461664,NA,NA,NA,NA,NA
NCT05461651,NA,NA,NA,NA,NA
NCT05461638,2022-07-13,Withdrawn,NA,NA,No viable sites
NCT05461625,NA,NA,NA,NA,NA
NCT05461612,NA,NA,NA,NA,NA
NCT05461560,NA,NA,NA,NA,NA
NCT05461534,NA,NA,NA,NA,NA
NCT05461521,NA,NA,NA,NA,NA
NCT05461508,NA,NA,NA,NA,NA
NCT05461495,NA,NA,NA,NA,NA
NCT05461482,NA,NA,NA,NA,NA
NCT05461469,NA,NA,NA,NA,NA
NCT05461443,NA,NA,NA,NA,NA
NCT05461417,NA,NA,NA,NA,NA
NCT05461404,NA,NA,NA,NA,NA
NCT05461391,NA,NA,NA,NA,NA
NCT05461365,NA,NA,NA,NA,NA
NCT05461339,NA,NA,NA,NA,NA
NCT05461287,NA,NA,NA,NA,NA
NCT05461274,NA,NA,NA,NA,NA
NCT05461261,NA,NA,NA,NA,NA
NCT05461248,NA,NA,NA,NA,NA
NCT05461235,NA,NA,NA,NA,NA
NCT05461222,NA,NA,NA,NA,NA
NCT05461196,NA,NA,NA,NA,NA
NCT05461183,NA,NA,NA,NA,NA
NCT05461144,NA,NA,NA,NA,NA
NCT05461105,NA,NA,NA,NA,NA
NCT05461092,NA,NA,NA,NA,NA
NCT05461079,NA,NA,NA,NA,NA
NCT05461066,NA,NA,NA,NA,NA
NCT05461053,NA,NA,NA,NA,NA
NCT05461040,NA,NA,NA,NA,NA
NCT05461027,NA,NA,NA,NA,NA
NCT05460988,NA,NA,NA,NA,NA
NCT05460962,NA,NA,NA,NA,NA
NCT05460936,NA,NA,NA,NA,NA
NCT05460923,NA,NA,NA,NA,NA
NCT05460910,NA,NA,NA,NA,NA
NCT05460897,NA,NA,NA,NA,NA
NCT05460884,NA,NA,NA,NA,NA
NCT05460871,NA,NA,NA,NA,NA
NCT05460858,NA,NA,NA,NA,NA
NCT05460845,NA,NA,NA,NA,NA
NCT05460832,NA,NA,NA,NA,NA
NCT05460819,NA,NA,NA,NA,NA
NCT05460806,NA,NA,NA,NA,NA
NCT05460793,NA,NA,NA,NA,NA
NCT05460780,NA,NA,NA,NA,NA
NCT05460767,NA,NA,NA,NA,NA
NCT05460741,NA,NA,NA,NA,NA
NCT05460728,NA,NA,NA,NA,NA
NCT05460715,NA,NA,NA,NA,NA
NCT05460702,NA,NA,NA,NA,NA
NCT05460689,NA,NA,NA,NA,NA
NCT05460676,NA,NA,NA,NA,NA
NCT05460650,NA,NA,NA,NA,NA
NCT05460637,NA,NA,NA,NA,NA
NCT05460624,NA,NA,NA,NA,NA
NCT05460611,NA,NA,NA,NA,NA
NCT05460598,NA,NA,NA,NA,NA
NCT05460585,NA,NA,NA,NA,NA
NCT05460572,NA,NA,NA,NA,NA
NCT05460559,NA,NA,NA,NA,NA
NCT05460546,NA,NA,NA,NA,NA
NCT05460533,NA,NA,NA,NA,NA
NCT05460520,NA,NA,NA,NA,NA
NCT05460507,NA,NA,NA,NA,NA
NCT05460494,NA,NA,NA,NA,NA
NCT05460481,NA,NA,NA,NA,NA
NCT05460468,NA,NA,NA,NA,NA
NCT05460442,NA,NA,NA,NA,NA
NCT05460429,NA,NA,NA,NA,NA
NCT05460416,NA,NA,NA,NA,NA
NCT05460403,NA,NA,NA,NA,NA
NCT05460377,NA,NA,NA,NA,NA
NCT05460364,NA,NA,NA,NA,NA
NCT05460351,NA,NA,NA,NA,NA
NCT05460338,NA,NA,NA,NA,NA
NCT05460325,NA,NA,NA,NA,NA
NCT05460312,NA,NA,NA,NA,NA
NCT05460286,NA,NA,NA,NA,NA
NCT05460260,NA,NA,NA,NA,NA
NCT05460221,NA,NA,NA,NA,NA
NCT05460208,NA,NA,NA,NA,NA
NCT05460195,NA,NA,NA,NA,NA
NCT05460182,NA,NA,NA,NA,NA
NCT05460169,NA,NA,NA,NA,NA
NCT05460156,NA,NA,NA,NA,NA
NCT05460143,NA,NA,NA,NA,NA
NCT05460130,NA,NA,NA,NA,NA
NCT05460117,NA,NA,NA,NA,NA
NCT05460104,NA,NA,NA,NA,NA
NCT05460091,NA,NA,NA,NA,NA
NCT05460078,NA,NA,NA,NA,NA
NCT05460065,NA,NA,NA,NA,NA
NCT05460052,NA,NA,NA,NA,NA
NCT05460026,NA,NA,NA,NA,NA
NCT05460013,NA,NA,NA,NA,NA
NCT05460000,NA,NA,NA,NA,NA
NCT05459987,NA,NA,NA,NA,NA
NCT05459974,NA,NA,NA,NA,NA
NCT05459961,NA,NA,NA,NA,NA
NCT05459948,NA,NA,NA,NA,NA
NCT05459935,NA,NA,NA,NA,NA
NCT05459909,NA,NA,NA,NA,NA
NCT05459883,NA,NA,NA,NA,NA
NCT05459870,NA,NA,NA,NA,NA
NCT05459857,NA,NA,NA,NA,NA
NCT05459831,NA,NA,NA,NA,NA
NCT05459818,NA,NA,NA,NA,NA
NCT05459805,NA,NA,NA,NA,NA
NCT05459792,NA,NA,NA,NA,NA
NCT05459779,NA,NA,NA,NA,NA
NCT05459766,NA,NA,NA,NA,NA
NCT05459753,NA,NA,NA,NA,NA
NCT05459740,NA,NA,NA,NA,NA
NCT05459727,NA,NA,NA,NA,NA
NCT05459714,NA,NA,NA,NA,NA
NCT05459688,NA,NA,NA,NA,NA
NCT05459675,NA,NA,NA,NA,NA
NCT05459662,NA,NA,NA,NA,NA
NCT05459649,NA,NA,NA,NA,NA
NCT05459623,NA,NA,NA,NA,NA
NCT05459610,NA,NA,NA,NA,NA
NCT05459597,NA,NA,NA,NA,NA
NCT05459584,NA,NA,NA,NA,NA
NCT05459545,NA,NA,NA,NA,NA
NCT05459519,NA,NA,NA,NA,NA
NCT05459506,NA,NA,NA,NA,NA
NCT05459493,NA,NA,NA,NA,NA
NCT05459480,NA,NA,NA,NA,NA
NCT05459467,NA,NA,NA,NA,NA
NCT05459441,NA,NA,NA,NA,NA
NCT05459428,NA,NA,NA,NA,NA
NCT05459415,NA,NA,NA,NA,NA
NCT05459376,NA,NA,NA,NA,NA
NCT05459363,NA,NA,NA,NA,NA
NCT05459324,NA,NA,NA,NA,NA
NCT05459311,NA,NA,NA,NA,NA
NCT05459259,NA,NA,NA,NA,NA
NCT05459246,NA,NA,NA,NA,NA
NCT05459233,NA,NA,NA,NA,NA
NCT05459220,NA,NA,NA,NA,NA
NCT05459181,NA,NA,NA,NA,NA
NCT05459168,NA,NA,NA,NA,NA
NCT05459155,NA,NA,NA,NA,NA
NCT05459142,NA,NA,NA,NA,NA
NCT05459116,NA,NA,NA,NA,NA
NCT05459103,NA,NA,NA,NA,NA
NCT05459064,NA,NA,NA,NA,NA
NCT05459038,NA,NA,NA,NA,NA
NCT05459025,NA,NA,NA,NA,NA
NCT05458999,NA,NA,NA,NA,NA
NCT05458986,NA,NA,NA,NA,NA
NCT05458960,NA,NA,NA,NA,NA
NCT05458947,NA,NA,NA,NA,NA
NCT05458934,NA,NA,NA,NA,NA
NCT05458921,NA,NA,NA,NA,NA
NCT05458895,NA,NA,NA,NA,NA
NCT05458882,NA,NA,NA,NA,NA
NCT05458843,NA,NA,NA,NA,NA
NCT05458830,NA,NA,NA,NA,NA
NCT05458817,NA,NA,NA,NA,NA
NCT05458804,NA,NA,NA,NA,NA
NCT05458791,NA,NA,NA,NA,NA
NCT05458765,NA,NA,NA,NA,NA
NCT05458752,NA,NA,NA,NA,NA
NCT05458713,NA,NA,NA,NA,NA
NCT05458700,NA,NA,NA,NA,NA
NCT05458687,NA,NA,NA,NA,NA
NCT05458674,NA,NA,NA,NA,NA
NCT05458661,NA,NA,NA,NA,NA
NCT05458635,NA,NA,NA,NA,NA
NCT05458622,NA,NA,NA,NA,NA
NCT05458596,NA,NA,NA,NA,NA
NCT05458570,NA,NA,NA,NA,NA
NCT05458557,NA,NA,NA,NA,NA
NCT05458544,NA,NA,NA,NA,NA
NCT05458531,NA,NA,NA,NA,NA
NCT05458518,NA,NA,NA,NA,NA
NCT05458492,NA,NA,NA,NA,NA
NCT05458479,NA,NA,NA,NA,NA
NCT05458466,NA,NA,NA,NA,NA
NCT05458427,NA,NA,NA,NA,NA
NCT05458414,NA,NA,NA,NA,NA
NCT05458401,NA,NA,NA,NA,NA
NCT05458388,NA,NA,NA,NA,NA
NCT05458375,NA,NA,NA,NA,NA
NCT05458362,NA,NA,NA,NA,NA
NCT05458349,NA,NA,NA,NA,NA
NCT05458336,NA,NA,NA,NA,NA
NCT05458323,NA,NA,NA,NA,NA
NCT05458310,NA,NA,NA,NA,NA
NCT05458284,NA,NA,NA,NA,NA
NCT05458271,NA,NA,NA,NA,NA
NCT05458258,NA,NA,NA,NA,NA
NCT05458245,NA,NA,NA,NA,NA
NCT05458219,NA,NA,NA,NA,NA
NCT05458206,NA,NA,NA,NA,NA
NCT05458180,NA,NA,NA,NA,NA
NCT05458167,NA,NA,NA,NA,NA
NCT05458154,NA,NA,NA,NA,NA
NCT05458141,NA,NA,NA,NA,NA
NCT05458128,NA,NA,NA,NA,NA
NCT05458115,NA,NA,NA,NA,NA
NCT05458089,NA,NA,NA,NA,NA
NCT05458076,NA,NA,NA,NA,NA
NCT05458037,NA,NA,NA,NA,NA
NCT05457998,NA,NA,NA,NA,NA
NCT05457985,NA,NA,NA,NA,NA
NCT05457972,NA,NA,NA,NA,NA
NCT05457959,NA,NA,NA,NA,NA
NCT05457946,NA,NA,NA,NA,NA
NCT05457920,NA,NA,NA,NA,NA
NCT05457907,NA,NA,NA,NA,NA
NCT05457894,NA,NA,NA,NA,NA
NCT05457881,NA,NA,NA,NA,NA
NCT05457855,NA,NA,NA,NA,NA
NCT05457829,NA,NA,NA,NA,NA
NCT05457777,NA,NA,NA,NA,NA
NCT05457764,NA,NA,NA,NA,NA
NCT05457751,NA,NA,NA,NA,NA
NCT05457738,NA,NA,NA,NA,NA
NCT05457712,NA,NA,NA,NA,NA
NCT05457699,NA,NA,NA,NA,NA
NCT05457686,NA,NA,NA,NA,NA
NCT05457660,NA,NA,NA,NA,NA
NCT05457647,NA,NA,NA,NA,NA
NCT05457634,NA,NA,NA,NA,NA
NCT05457621,NA,NA,NA,NA,NA
NCT05457595,NA,NA,NA,NA,NA
NCT05457569,NA,NA,NA,NA,NA
NCT05457543,NA,NA,NA,NA,NA
NCT05457530,NA,NA,NA,NA,NA
NCT05457517,NA,NA,NA,NA,NA
NCT05457504,NA,NA,NA,NA,NA
NCT05457478,NA,NA,NA,NA,NA
NCT05457465,NA,NA,NA,NA,NA
NCT05457452,NA,NA,NA,NA,NA
NCT05457439,NA,NA,NA,NA,NA
NCT05457400,NA,NA,NA,NA,NA
NCT05457387,NA,NA,NA,NA,NA
NCT05457374,NA,NA,NA,NA,NA
NCT05457361,NA,NA,NA,NA,NA
NCT05457348,NA,NA,NA,NA,NA
NCT05457335,NA,NA,NA,NA,NA
NCT05457244,NA,NA,NA,NA,NA
NCT05457114,NA,NA,NA,NA,NA
NCT05456854,NA,NA,NA,NA,NA
NCT05456750,NA,NA,NA,NA,NA
NCT05456659,NA,NA,NA,NA,NA
NCT05456555,NA,NA,NA,NA,NA
NCT05456503,NA,NA,NA,NA,NA
NCT05456425,NA,NA,NA,NA,NA
NCT05456386,NA,NA,NA,NA,NA
NCT05456373,NA,NA,NA,NA,NA
NCT05456269,NA,NA,NA,NA,NA
NCT05456230,NA,NA,NA,NA,NA
NCT05456204,NA,NA,NA,NA,NA
NCT05456113,NA,NA,NA,NA,NA
NCT05456100,NA,NA,NA,NA,NA
NCT05455944,NA,NA,NA,NA,NA
NCT05455892,NA,NA,NA,NA,NA
NCT05455853,NA,NA,NA,NA,NA
NCT05455697,NA,NA,NA,NA,NA
NCT05455632,NA,NA,NA,NA,NA
NCT05455489,NA,NA,NA,NA,NA
NCT05455385,NA,NA,NA,NA,NA
NCT05455229,NA,NA,NA,NA,NA
NCT05455034,NA,NA,NA,NA,NA
NCT05454995,NA,NA,NA,NA,NA
NCT05454956,NA,NA,NA,NA,NA
NCT05454943,NA,NA,NA,NA,NA
NCT05454800,NA,NA,NA,NA,NA
NCT05454735,NA,NA,NA,NA,NA
NCT05454722,NA,NA,NA,NA,NA
NCT05454280,NA,NA,NA,NA,NA
NCT05454215,NA,NA,NA,NA,NA
NCT05454137,NA,NA,NA,NA,NA
NCT05454072,NA,NA,NA,NA,NA
NCT05453747,NA,NA,NA,NA,NA
NCT05453708,NA,NA,NA,NA,NA
NCT05453643,NA,NA,NA,NA,NA
NCT05453630,NA,NA,NA,NA,NA
NCT05453409,NA,NA,NA,NA,NA
NCT05453344,NA,NA,NA,NA,NA
NCT05453188,NA,NA,NA,NA,NA
NCT05453071,NA,NA,NA,NA,NA
NCT05453045,NA,NA,NA,NA,NA
NCT05452837,NA,NA,NA,NA,NA
NCT05452759,NA,NA,NA,NA,NA
NCT05452356,NA,NA,NA,NA,NA
NCT05451901,NA,NA,NA,NA,NA
NCT05451732,NA,NA,NA,NA,NA
NCT05451654,NA,NA,NA,NA,NA
NCT05451550,NA,NA,NA,NA,NA
NCT05451433,NA,NA,NA,NA,NA
NCT05451368,NA,NA,NA,NA,NA
NCT05451251,NA,NA,NA,NA,NA
NCT05450380,NA,NA,NA,NA,NA
NCT05450250,NA,NA,NA,NA,NA
NCT05449587,NA,NA,NA,NA,NA
NCT05449444,NA,NA,NA,NA,NA
NCT05449405,NA,NA,NA,NA,NA
NCT05449327,NA,NA,NA,NA,NA
NCT05449197,NA,NA,NA,NA,NA
NCT05449106,NA,NA,NA,NA,NA
NCT05448495,NA,NA,NA,NA,NA
NCT05448313,NA,NA,NA,NA,NA
NCT05448261,NA,NA,NA,NA,NA
NCT05448235,NA,NA,NA,NA,NA
NCT05447442,NA,NA,NA,NA,NA
NCT05447143,NA,NA,NA,NA,NA
NCT05446337,NA,NA,NA,NA,NA
NCT05446259,NA,NA,NA,NA,NA
NCT05446207,NA,NA,NA,NA,NA
NCT05446025,NA,NA,NA,NA,NA
NCT05445817,NA,NA,NA,NA,NA
NCT05445167,NA,NA,NA,NA,NA
NCT05444920,NA,NA,NA,NA,NA
NCT05444400,NA,NA,NA,NA,NA
NCT05444244,NA,NA,NA,NA,NA
