nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05334160,NA,NA,NA,NA,NA
NCT05334147,NA,NA,NA,NA,NA
NCT05334134,NA,NA,NA,NA,NA
NCT05334108,NA,NA,NA,NA,NA
NCT05334095,NA,NA,NA,NA,NA
NCT05334082,NA,NA,NA,NA,NA
NCT05334069,NA,NA,NA,NA,NA
NCT05334043,NA,NA,NA,NA,NA
NCT05334030,NA,NA,NA,NA,NA
NCT05334004,NA,NA,NA,NA,NA
NCT05333978,NA,NA,NA,NA,NA
NCT05333952,NA,NA,NA,NA,NA
NCT05333939,NA,NA,NA,NA,NA
NCT05333926,NA,NA,NA,NA,NA
NCT05333913,NA,NA,NA,NA,NA
NCT05333900,NA,NA,NA,NA,NA
NCT05333887,NA,NA,NA,NA,NA
NCT05333861,NA,NA,NA,NA,NA
NCT05333848,NA,NA,NA,NA,NA
NCT05333822,NA,NA,NA,NA,NA
NCT05333796,NA,NA,NA,NA,NA
NCT05333783,NA,NA,NA,NA,NA
NCT05333770,NA,NA,NA,NA,NA
NCT05333757,NA,NA,NA,NA,NA
NCT05333744,NA,NA,NA,NA,NA
NCT05333731,NA,NA,NA,NA,NA
NCT05333718,NA,NA,NA,NA,NA
NCT05333705,NA,NA,NA,NA,NA
NCT05333692,NA,NA,NA,NA,NA
NCT05333679,NA,NA,NA,NA,NA
NCT05333666,NA,NA,NA,NA,NA
NCT05333653,NA,NA,NA,NA,NA
NCT05333640,NA,NA,NA,NA,NA
NCT05333627,NA,NA,NA,NA,NA
NCT05333614,NA,NA,NA,NA,NA
NCT05333601,NA,NA,NA,NA,NA
NCT05333588,NA,NA,NA,NA,NA
NCT05333575,NA,NA,NA,NA,NA
NCT05333562,NA,NA,NA,NA,NA
NCT05333536,NA,NA,NA,NA,NA
NCT05333523,NA,NA,NA,NA,NA
NCT05333510,NA,NA,NA,NA,NA
NCT05333497,NA,NA,NA,NA,NA
NCT05333484,NA,NA,NA,NA,NA
NCT05333445,NA,NA,NA,NA,NA
NCT05333432,NA,NA,NA,NA,NA
NCT05333419,NA,NA,NA,NA,NA
NCT05333393,NA,NA,NA,NA,NA
NCT05333380,NA,NA,NA,NA,NA
NCT05333367,NA,NA,NA,NA,NA
NCT05333354,NA,NA,NA,NA,NA
NCT05333341,NA,NA,NA,NA,NA
NCT05333315,NA,NA,NA,NA,NA
NCT05333302,NA,NA,NA,NA,NA
NCT05333289,NA,NA,NA,NA,NA
NCT05333276,NA,NA,NA,NA,NA
NCT05333250,NA,NA,NA,NA,NA
NCT05333237,NA,NA,NA,NA,NA
NCT05333224,NA,NA,NA,NA,NA
NCT05333198,NA,NA,NA,NA,NA
NCT05333185,NA,NA,NA,NA,NA
NCT05333159,NA,NA,NA,NA,NA
NCT05333146,NA,NA,NA,NA,NA
NCT05333133,NA,NA,NA,NA,NA
NCT05333120,NA,NA,NA,NA,NA
NCT05333107,NA,NA,NA,NA,NA
NCT05333094,NA,NA,NA,NA,NA
NCT05333081,NA,NA,NA,NA,NA
NCT05333068,NA,NA,NA,NA,NA
NCT05333055,NA,NA,NA,NA,NA
NCT05333042,NA,NA,NA,NA,NA
NCT05333029,NA,NA,NA,NA,NA
NCT05333003,NA,NA,NA,NA,NA
NCT05332977,NA,NA,NA,NA,NA
NCT05332964,NA,NA,NA,NA,NA
NCT05332951,NA,NA,NA,NA,NA
NCT05332938,NA,NA,NA,NA,NA
NCT05332912,NA,NA,NA,NA,NA
NCT05332899,NA,NA,NA,NA,NA
NCT05332886,NA,NA,NA,NA,NA
NCT05332873,NA,NA,NA,NA,NA
NCT05332860,NA,NA,NA,NA,NA
NCT05332847,NA,NA,NA,NA,NA
NCT05332821,NA,NA,NA,NA,NA
NCT05332808,NA,NA,NA,NA,NA
NCT05332795,NA,NA,NA,NA,NA
NCT05332782,NA,NA,NA,NA,NA
NCT05332756,NA,NA,NA,NA,NA
NCT05332743,NA,NA,NA,NA,NA
NCT05332730,NA,NA,NA,NA,NA
NCT05332717,NA,NA,NA,NA,NA
NCT05332704,NA,NA,NA,NA,NA
NCT05332691,NA,NA,NA,NA,NA
NCT05332678,NA,NA,NA,NA,NA
NCT05332665,NA,NA,NA,NA,NA
NCT05332652,NA,NA,NA,NA,NA
NCT05332639,NA,NA,NA,NA,NA
NCT05332613,NA,NA,NA,NA,NA
NCT05332600,NA,NA,NA,NA,NA
NCT05332574,NA,NA,NA,NA,NA
NCT05332561,NA,NA,NA,NA,NA
NCT05332548,NA,NA,NA,NA,NA
NCT05332535,NA,NA,NA,NA,NA
NCT05332522,NA,NA,NA,NA,NA
NCT05332496,NA,NA,NA,NA,NA
NCT05332483,NA,NA,NA,NA,NA
NCT05332470,NA,NA,NA,NA,NA
NCT05332431,NA,NA,NA,NA,NA
NCT05332418,NA,NA,NA,NA,NA
NCT05332405,NA,NA,NA,NA,NA
NCT05332379,NA,NA,NA,NA,NA
NCT05332353,NA,NA,NA,NA,NA
NCT05332314,NA,NA,NA,NA,NA
NCT05332301,NA,NA,NA,NA,NA
NCT05332288,NA,NA,NA,NA,NA
NCT05332249,NA,NA,NA,NA,NA
NCT05332236,NA,NA,NA,NA,NA
NCT05332223,NA,NA,NA,NA,NA
NCT05332210,NA,NA,NA,NA,NA
NCT05332197,NA,NA,NA,NA,NA
NCT05332184,NA,NA,NA,NA,NA
NCT05332171,NA,NA,NA,NA,NA
NCT05332158,NA,NA,NA,NA,NA
NCT05332145,NA,NA,NA,NA,NA
NCT05332132,NA,NA,NA,NA,NA
NCT05332119,NA,NA,NA,NA,NA
NCT05332106,NA,NA,NA,NA,NA
NCT05332093,NA,NA,NA,NA,NA
NCT05332080,NA,NA,NA,NA,NA
NCT05332067,NA,NA,NA,NA,NA
NCT05332054,NA,NA,NA,NA,NA
NCT05332041,NA,NA,NA,NA,NA
NCT05332028,NA,NA,NA,NA,NA
NCT05332015,NA,NA,NA,NA,NA
NCT05332002,NA,NA,NA,NA,NA
NCT05331989,NA,NA,NA,NA,NA
NCT05331950,NA,NA,NA,NA,NA
NCT05331937,NA,NA,NA,NA,NA
NCT05331924,NA,NA,NA,NA,NA
NCT05331898,NA,NA,NA,NA,NA
NCT05331872,NA,NA,NA,NA,NA
NCT05331846,NA,NA,NA,NA,NA
NCT05331833,NA,NA,NA,NA,NA
NCT05331820,NA,NA,NA,NA,NA
NCT05331807,NA,NA,NA,NA,NA
NCT05331794,NA,NA,NA,NA,NA
NCT05331781,NA,NA,NA,NA,NA
NCT05331768,NA,NA,NA,NA,NA
NCT05331742,NA,NA,NA,NA,NA
NCT05331729,NA,NA,NA,NA,NA
NCT05331716,NA,NA,NA,NA,NA
NCT05331703,NA,NA,NA,NA,NA
NCT05331690,NA,NA,NA,NA,NA
NCT05331677,NA,NA,NA,NA,NA
NCT05331651,NA,NA,NA,NA,NA
NCT05331638,NA,NA,NA,NA,NA
NCT05331625,NA,NA,NA,NA,NA
NCT05331612,NA,NA,NA,NA,NA
NCT05331599,NA,NA,NA,NA,NA
NCT05331586,NA,NA,NA,NA,NA
NCT05331573,NA,NA,NA,NA,NA
NCT05331560,NA,NA,NA,NA,NA
NCT05331547,NA,NA,NA,NA,NA
NCT05331534,NA,NA,NA,NA,NA
NCT05331521,NA,NA,NA,NA,NA
NCT05331495,NA,NA,NA,NA,NA
NCT05331469,NA,NA,NA,NA,NA
NCT05331417,NA,NA,NA,NA,NA
NCT05331391,NA,NA,NA,NA,NA
NCT05331365,NA,NA,NA,NA,NA
NCT05331352,NA,NA,NA,NA,NA
NCT05331326,NA,NA,NA,NA,NA
NCT05331313,NA,NA,NA,NA,NA
NCT05331300,NA,NA,NA,NA,NA
NCT05331287,NA,NA,NA,NA,NA
NCT05331274,NA,NA,NA,NA,NA
NCT05331261,NA,NA,NA,NA,NA
NCT05331248,NA,NA,NA,NA,NA
NCT05331235,NA,NA,NA,NA,NA
NCT05331222,NA,NA,NA,NA,NA
NCT05331209,NA,NA,NA,NA,NA
NCT05331196,NA,NA,NA,NA,NA
NCT05331183,NA,NA,NA,NA,NA
NCT05331157,NA,NA,NA,NA,NA
NCT05331144,NA,NA,NA,NA,NA
NCT05331131,NA,NA,NA,NA,NA
NCT05331118,NA,NA,NA,NA,NA
NCT05331105,NA,NA,NA,NA,NA
NCT05331092,NA,NA,NA,NA,NA
NCT05331079,NA,NA,NA,NA,NA
NCT05331053,NA,NA,NA,NA,NA
NCT05331014,NA,NA,NA,NA,NA
NCT05331001,NA,NA,NA,NA,NA
NCT05330988,NA,NA,NA,NA,NA
NCT05330975,NA,NA,NA,NA,NA
NCT05330962,NA,NA,NA,NA,NA
NCT05330949,NA,NA,NA,NA,NA
NCT05330936,NA,NA,NA,NA,NA
NCT05330910,NA,NA,NA,NA,NA
NCT05330897,NA,NA,NA,NA,NA
NCT05330871,NA,NA,NA,NA,NA
NCT05330858,NA,NA,NA,NA,NA
NCT05330845,NA,NA,NA,NA,NA
NCT05330832,NA,NA,NA,NA,NA
NCT05330819,NA,NA,NA,NA,NA
NCT05330806,NA,NA,NA,NA,NA
NCT05330793,NA,NA,NA,NA,NA
NCT05330780,NA,NA,NA,NA,NA
NCT05330767,NA,NA,NA,NA,NA
NCT05330741,NA,NA,NA,NA,NA
NCT05330728,NA,NA,NA,NA,NA
NCT05330715,NA,NA,NA,NA,NA
NCT05330702,NA,NA,NA,NA,NA
NCT05330689,NA,NA,NA,NA,NA
NCT05330676,NA,NA,NA,NA,NA
NCT05330663,NA,NA,NA,NA,NA
NCT05330650,NA,NA,NA,NA,NA
NCT05330637,NA,NA,NA,NA,NA
NCT05330624,NA,NA,NA,NA,NA
NCT05330611,NA,NA,NA,NA,NA
NCT05330598,NA,NA,NA,NA,NA
NCT05330585,NA,NA,NA,NA,NA
NCT05330572,NA,NA,NA,NA,NA
NCT05330559,NA,NA,NA,NA,NA
NCT05330546,NA,NA,NA,NA,NA
NCT05330533,NA,NA,NA,NA,NA
NCT05330520,NA,NA,NA,NA,NA
NCT05330507,NA,NA,NA,NA,NA
NCT05330494,NA,NA,NA,NA,NA
NCT05330481,NA,NA,NA,NA,NA
NCT05330468,NA,NA,NA,NA,NA
NCT05330455,NA,NA,NA,NA,NA
NCT05330429,NA,NA,NA,NA,NA
NCT05330403,NA,NA,NA,NA,NA
NCT05330390,NA,NA,NA,NA,NA
NCT05330377,NA,NA,NA,NA,NA
NCT05330351,NA,NA,NA,NA,NA
NCT05330338,NA,NA,NA,NA,NA
NCT05330325,NA,NA,NA,NA,NA
NCT05330312,NA,NA,NA,NA,NA
NCT05330299,NA,NA,NA,NA,NA
NCT05330286,NA,NA,NA,NA,NA
NCT05330273,NA,NA,NA,NA,NA
NCT05330260,NA,NA,NA,NA,NA
NCT05330234,NA,NA,NA,NA,NA
NCT05330221,NA,NA,NA,NA,NA
NCT05330208,NA,NA,NA,NA,NA
NCT05330195,NA,NA,NA,NA,NA
NCT05330182,NA,NA,NA,NA,NA
NCT05330169,NA,NA,NA,NA,NA
NCT05330156,NA,NA,NA,NA,NA
NCT05330143,NA,NA,NA,NA,NA
NCT05330130,NA,NA,NA,NA,NA
NCT05330117,NA,NA,NA,NA,NA
NCT05330104,NA,NA,NA,NA,NA
NCT05330091,NA,NA,NA,NA,NA
NCT05330078,NA,NA,NA,NA,NA
NCT05330065,NA,NA,NA,NA,NA
NCT05330039,NA,NA,NA,NA,NA
NCT05330000,NA,NA,NA,NA,NA
NCT05329987,NA,NA,NA,NA,NA
NCT05329974,NA,NA,NA,NA,NA
NCT05329961,NA,NA,NA,NA,NA
NCT05329948,NA,NA,NA,NA,NA
NCT05329922,NA,NA,NA,NA,NA
NCT05329909,NA,NA,NA,NA,NA
NCT05329896,NA,NA,NA,NA,NA
NCT05329883,NA,NA,NA,NA,NA
NCT05329870,NA,NA,NA,NA,NA
NCT05329857,NA,NA,NA,NA,NA
NCT05329844,NA,NA,NA,NA,NA
NCT05329831,NA,NA,NA,NA,NA
NCT05329818,NA,NA,NA,NA,NA
NCT05329805,NA,NA,NA,NA,NA
NCT05329792,NA,NA,NA,NA,NA
NCT05329766,NA,NA,NA,NA,NA
NCT05329753,NA,NA,NA,NA,NA
NCT05329740,NA,NA,NA,NA,NA
NCT05329714,NA,NA,NA,NA,NA
NCT05329701,NA,NA,NA,NA,NA
NCT05329688,NA,NA,NA,NA,NA
NCT05329675,NA,NA,NA,NA,NA
NCT05329662,NA,NA,NA,NA,NA
NCT05329649,NA,NA,NA,NA,NA
NCT05329636,NA,NA,NA,NA,NA
NCT05329610,NA,NA,NA,NA,NA
NCT05329597,NA,NA,NA,NA,NA
NCT05329584,NA,NA,NA,NA,NA
NCT05329571,NA,NA,NA,NA,NA
NCT05329558,NA,NA,NA,NA,NA
NCT05329532,NA,NA,NA,NA,NA
NCT05329519,NA,NA,NA,NA,NA
NCT05329506,NA,NA,NA,NA,NA
NCT05329493,NA,NA,NA,NA,NA
NCT05329480,NA,NA,NA,NA,NA
NCT05329467,NA,NA,NA,NA,NA
NCT05329454,NA,NA,NA,NA,NA
NCT05329441,NA,NA,NA,NA,NA
NCT05329428,NA,NA,NA,NA,NA
NCT05329415,NA,NA,NA,NA,NA
NCT05329402,NA,NA,NA,NA,NA
NCT05329376,NA,NA,NA,NA,NA
NCT05329363,NA,NA,NA,NA,NA
NCT05329350,NA,NA,NA,NA,NA
NCT05329337,NA,NA,NA,NA,NA
NCT05329311,NA,NA,NA,NA,NA
NCT05329298,NA,NA,NA,NA,NA
NCT05329285,NA,NA,NA,NA,NA
NCT05329272,NA,NA,NA,NA,NA
NCT05329259,NA,NA,NA,NA,NA
NCT05329246,NA,NA,NA,NA,NA
NCT05329220,NA,NA,NA,NA,NA
NCT05329207,NA,NA,NA,NA,NA
NCT05329194,NA,NA,NA,NA,NA
NCT05329181,NA,NA,NA,NA,NA
NCT05329168,NA,NA,NA,NA,NA
NCT05329142,NA,NA,NA,NA,NA
NCT05329116,NA,NA,NA,NA,NA
NCT05329103,NA,NA,NA,NA,NA
NCT05329090,NA,NA,NA,NA,NA
NCT05329051,NA,NA,NA,NA,NA
NCT05329038,NA,NA,NA,NA,NA
NCT05329025,NA,NA,NA,NA,NA
NCT05329012,NA,NA,NA,NA,NA
NCT05328999,NA,NA,NA,NA,NA
NCT05328986,NA,NA,NA,NA,NA
NCT05328973,NA,NA,NA,NA,NA
NCT05328960,NA,NA,NA,NA,NA
NCT05328947,NA,NA,NA,NA,NA
NCT05328934,NA,NA,NA,NA,NA
NCT05328921,NA,NA,NA,NA,NA
NCT05328895,NA,NA,NA,NA,NA
NCT05328882,NA,NA,NA,NA,NA
NCT05328869,NA,NA,NA,NA,NA
NCT05328856,NA,NA,NA,NA,NA
NCT05328843,NA,NA,NA,NA,NA
NCT05328817,NA,NA,NA,NA,NA
NCT05328778,NA,NA,NA,NA,NA
NCT05328765,NA,NA,NA,NA,NA
NCT05328752,NA,NA,NA,NA,NA
NCT05328739,NA,NA,NA,NA,NA
NCT05328726,NA,NA,NA,NA,NA
NCT05328713,NA,NA,NA,NA,NA
NCT05328700,NA,NA,NA,NA,NA
NCT05328687,NA,NA,NA,NA,NA
NCT05328674,NA,NA,NA,NA,NA
NCT05328661,NA,NA,NA,NA,NA
NCT05328635,NA,NA,NA,NA,NA
NCT05328622,NA,NA,NA,NA,NA
NCT05328609,NA,NA,NA,NA,NA
NCT05328596,NA,NA,NA,NA,NA
NCT05328583,NA,NA,NA,NA,NA
NCT05328557,NA,NA,NA,NA,NA
NCT05328544,NA,NA,NA,NA,NA
NCT05328531,NA,NA,NA,NA,NA
NCT05328518,NA,NA,NA,NA,NA
NCT05328479,NA,NA,NA,NA,NA
NCT05328466,NA,NA,NA,NA,NA
NCT05328453,NA,NA,NA,NA,NA
NCT05328427,NA,NA,NA,NA,NA
NCT05328414,NA,NA,NA,NA,NA
NCT05328401,NA,NA,NA,NA,NA
NCT05328388,NA,NA,NA,NA,NA
NCT05328375,NA,NA,NA,NA,NA
NCT05328362,NA,NA,NA,NA,NA
NCT05328336,NA,NA,NA,NA,NA
NCT05328323,NA,NA,NA,NA,NA
NCT05328310,NA,NA,NA,NA,NA
NCT05328284,NA,NA,NA,NA,NA
NCT05328271,NA,NA,NA,NA,NA
NCT05328258,NA,NA,NA,NA,NA
NCT05328245,NA,NA,NA,NA,NA
NCT05328232,NA,NA,NA,NA,NA
NCT05328219,NA,NA,NA,NA,NA
NCT05328206,NA,NA,NA,NA,NA
NCT05328193,NA,NA,NA,NA,NA
NCT05328180,NA,NA,NA,NA,NA
NCT05328167,NA,NA,NA,NA,NA
NCT05328154,NA,NA,NA,NA,NA
NCT05328141,NA,NA,NA,NA,NA
NCT05328128,NA,NA,NA,NA,NA
NCT05328102,NA,NA,NA,NA,NA
NCT05328089,NA,NA,NA,NA,NA
NCT05328063,NA,NA,NA,NA,NA
NCT05328011,NA,NA,NA,NA,NA
NCT05327985,NA,NA,NA,NA,NA
NCT05327972,NA,NA,NA,NA,NA
NCT05327959,NA,NA,NA,NA,NA
NCT05327946,NA,NA,NA,NA,NA
NCT05327933,NA,NA,NA,NA,NA
NCT05327907,NA,NA,NA,NA,NA
NCT05327894,NA,NA,NA,NA,NA
NCT05327881,NA,NA,NA,NA,NA
NCT05327868,NA,NA,NA,NA,NA
NCT05327855,NA,NA,NA,NA,NA
NCT05327842,NA,NA,NA,NA,NA
NCT05327829,NA,NA,NA,NA,NA
NCT05327816,NA,NA,NA,NA,NA
NCT05327790,NA,NA,NA,NA,NA
NCT05327777,NA,NA,NA,NA,NA
NCT05327764,NA,NA,NA,NA,NA
NCT05327751,NA,NA,NA,NA,NA
NCT05327738,NA,NA,NA,NA,NA
NCT05327712,NA,NA,NA,NA,NA
NCT05327699,NA,NA,NA,NA,NA
NCT05327686,NA,NA,NA,NA,NA
NCT05327660,NA,NA,NA,NA,NA
NCT05327634,NA,NA,NA,NA,NA
NCT05327621,NA,NA,NA,NA,NA
NCT05327608,NA,NA,NA,NA,NA
NCT05327595,NA,NA,NA,NA,NA
NCT05327582,NA,NA,NA,NA,NA
NCT05327569,NA,NA,NA,NA,NA
NCT05327556,NA,NA,NA,NA,NA
NCT05327530,NA,NA,NA,NA,NA
NCT05327517,NA,NA,NA,NA,NA
NCT05327504,NA,NA,NA,NA,NA
NCT05327491,NA,NA,NA,NA,NA
NCT05327478,NA,NA,NA,NA,NA
NCT05327465,NA,NA,NA,NA,NA
NCT05327452,NA,NA,NA,NA,NA
NCT05327439,NA,NA,NA,NA,NA
NCT05327426,NA,NA,NA,NA,NA
NCT05327400,NA,NA,NA,NA,NA
NCT05327387,NA,NA,NA,NA,NA
NCT05327374,NA,NA,NA,NA,NA
NCT05327361,NA,NA,NA,NA,NA
NCT05327348,NA,NA,NA,NA,NA
NCT05327322,NA,NA,NA,NA,NA
NCT05327309,NA,NA,NA,NA,NA
NCT05327296,NA,NA,NA,NA,NA
NCT05327257,NA,NA,NA,NA,NA
NCT05327244,NA,NA,NA,NA,NA
NCT05327231,NA,NA,NA,NA,NA
NCT05327192,NA,NA,NA,NA,NA
NCT05327179,NA,NA,NA,NA,NA
NCT05327166,NA,NA,NA,NA,NA
NCT05327153,NA,NA,NA,NA,NA
NCT05327140,NA,NA,NA,NA,NA
NCT05327127,NA,NA,NA,NA,NA
NCT05327114,NA,NA,NA,NA,NA
NCT05327101,NA,NA,NA,NA,NA
NCT05327088,NA,NA,NA,NA,NA
NCT05327075,NA,NA,NA,NA,NA
NCT05327062,NA,NA,NA,NA,NA
NCT05327049,NA,NA,NA,NA,NA
NCT05327036,NA,NA,NA,NA,NA
NCT05327010,NA,NA,NA,NA,NA
NCT05326997,NA,NA,NA,NA,NA
NCT05326984,NA,NA,NA,NA,NA
NCT05326971,NA,NA,NA,NA,NA
NCT05326945,NA,NA,NA,NA,NA
NCT05326919,NA,NA,NA,NA,NA
NCT05326906,NA,NA,NA,NA,NA
NCT05326893,NA,NA,NA,NA,NA
NCT05326880,NA,NA,NA,NA,NA
NCT05326854,NA,NA,NA,NA,NA
NCT05326841,NA,NA,NA,NA,NA
NCT05326828,NA,NA,NA,NA,NA
NCT05326815,NA,NA,NA,NA,NA
NCT05326802,NA,NA,NA,NA,NA
NCT05326789,NA,NA,NA,NA,NA
NCT05326776,NA,NA,NA,NA,NA
NCT05326763,NA,NA,NA,NA,NA
NCT05326750,NA,NA,NA,NA,NA
NCT05326737,NA,NA,NA,NA,NA
NCT05326724,NA,NA,NA,NA,NA
NCT05326711,NA,NA,NA,NA,NA
NCT05326698,NA,NA,NA,NA,NA
NCT05326685,NA,NA,NA,NA,NA
NCT05326659,NA,NA,NA,NA,NA
NCT05326646,NA,NA,NA,NA,NA
NCT05326633,NA,NA,NA,NA,NA
NCT05326607,NA,NA,NA,NA,NA
NCT05326594,NA,NA,NA,NA,NA
NCT05326581,NA,NA,NA,NA,NA
NCT05326555,NA,NA,NA,NA,NA
NCT05326529,NA,NA,NA,NA,NA
NCT05326516,NA,NA,NA,NA,NA
NCT05326503,NA,NA,NA,NA,NA
NCT05326464,NA,NA,NA,NA,NA
NCT05326451,NA,NA,NA,NA,NA
NCT05326438,NA,NA,NA,NA,NA
NCT05326412,NA,NA,NA,NA,NA
NCT05326399,NA,NA,NA,NA,NA
NCT05326386,NA,NA,NA,NA,NA
NCT05326360,NA,NA,NA,NA,NA
NCT05326347,NA,NA,NA,NA,NA
NCT05326334,NA,NA,NA,NA,NA
NCT05326321,NA,NA,NA,NA,NA
NCT05326308,NA,NA,NA,NA,NA
NCT05326295,NA,NA,NA,NA,NA
NCT05326282,NA,NA,NA,NA,NA
NCT05326269,NA,NA,NA,NA,NA
NCT05326256,NA,NA,NA,NA,NA
NCT05326243,NA,NA,NA,NA,NA
NCT05326230,NA,NA,NA,NA,NA
NCT05326217,NA,NA,NA,NA,NA
NCT05326191,NA,NA,NA,NA,NA
NCT05326178,NA,NA,NA,NA,NA
NCT05326152,NA,NA,NA,NA,NA
NCT05326139,NA,NA,NA,NA,NA
NCT05326126,NA,NA,NA,NA,NA
NCT05326113,NA,NA,NA,NA,NA
NCT05326100,NA,NA,NA,NA,NA
NCT05326087,NA,NA,NA,NA,NA
NCT05326074,NA,NA,NA,NA,NA
NCT05326061,NA,NA,NA,NA,NA
NCT05326048,NA,NA,NA,NA,NA
NCT05326035,NA,NA,NA,NA,NA
NCT05326022,NA,NA,NA,NA,NA
NCT05326009,NA,NA,NA,NA,NA
NCT05325957,NA,NA,NA,NA,NA
NCT05325944,NA,NA,NA,NA,NA
NCT05325931,NA,NA,NA,NA,NA
NCT05325918,NA,NA,NA,NA,NA
NCT05325905,NA,NA,NA,NA,NA
NCT05325892,NA,NA,NA,NA,NA
NCT05325879,NA,NA,NA,NA,NA
NCT05325866,NA,NA,NA,NA,NA
NCT05325853,NA,NA,NA,NA,NA
NCT05325827,NA,NA,NA,NA,NA
NCT05325814,NA,NA,NA,NA,NA
NCT05325801,NA,NA,NA,NA,NA
NCT05325788,NA,NA,NA,NA,NA
NCT05325762,NA,NA,NA,NA,NA
NCT05325749,NA,NA,NA,NA,NA
NCT05325736,NA,NA,NA,NA,NA
NCT05325723,NA,NA,NA,NA,NA
NCT05325710,NA,NA,NA,NA,NA
NCT05325697,NA,NA,NA,NA,NA
NCT05325684,NA,NA,NA,NA,NA
