nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05385744,NA,NA,NA,NA,NA
NCT05385731,NA,NA,NA,NA,NA
NCT05385718,NA,NA,NA,NA,NA
NCT05385705,NA,NA,NA,NA,NA
NCT05385692,NA,NA,NA,NA,NA
NCT05385679,NA,NA,NA,NA,NA
NCT05385666,NA,NA,NA,NA,NA
NCT05385653,NA,NA,NA,NA,NA
NCT05385627,NA,NA,NA,NA,NA
NCT05385614,NA,NA,NA,NA,NA
NCT05385575,NA,NA,NA,NA,NA
NCT05385523,NA,NA,NA,NA,NA
NCT05385510,NA,NA,NA,NA,NA
NCT05385497,NA,NA,NA,NA,NA
NCT05385484,NA,NA,NA,NA,NA
NCT05385471,NA,NA,NA,NA,NA
NCT05385445,NA,NA,NA,NA,NA
NCT05385432,NA,NA,NA,NA,NA
NCT05385419,NA,NA,NA,NA,NA
NCT05385406,NA,NA,NA,NA,NA
NCT05385393,NA,NA,NA,NA,NA
NCT05385380,NA,NA,NA,NA,NA
NCT05385367,NA,NA,NA,NA,NA
NCT05385354,NA,NA,NA,NA,NA
NCT05385341,NA,NA,NA,NA,NA
NCT05385328,NA,NA,NA,NA,NA
NCT05385302,NA,NA,NA,NA,NA
NCT05385289,NA,NA,NA,NA,NA
NCT05385276,NA,NA,NA,NA,NA
NCT05385250,NA,NA,NA,NA,NA
NCT05385237,NA,NA,NA,NA,NA
NCT05385211,NA,NA,NA,NA,NA
NCT05385198,NA,NA,NA,NA,NA
NCT05385185,NA,NA,NA,NA,NA
NCT05385172,NA,NA,NA,NA,NA
NCT05385159,NA,NA,NA,NA,NA
NCT05385146,NA,NA,NA,NA,NA
NCT05385133,NA,NA,NA,NA,NA
NCT05385120,NA,NA,NA,NA,NA
NCT05385107,NA,NA,NA,NA,NA
NCT05385094,NA,NA,NA,NA,NA
NCT05385081,NA,NA,NA,NA,NA
NCT05385068,NA,NA,NA,NA,NA
NCT05385055,NA,NA,NA,NA,NA
NCT05385042,NA,NA,NA,NA,NA
NCT05385029,NA,NA,NA,NA,NA
NCT05385016,NA,NA,NA,NA,NA
NCT05385003,NA,NA,NA,NA,NA
NCT05384990,NA,NA,NA,NA,NA
NCT05384977,NA,NA,NA,NA,NA
NCT05384964,NA,NA,NA,NA,NA
NCT05384951,NA,NA,NA,NA,NA
NCT05384938,NA,NA,NA,NA,NA
NCT05384912,NA,NA,NA,NA,NA
NCT05384899,NA,NA,NA,NA,NA
NCT05384886,NA,NA,NA,NA,NA
NCT05384873,NA,NA,NA,NA,NA
NCT05384860,NA,NA,NA,NA,NA
NCT05384847,NA,NA,NA,NA,NA
NCT05384834,NA,NA,NA,NA,NA
NCT05384821,NA,NA,NA,NA,NA
NCT05384808,NA,NA,NA,NA,NA
NCT05384795,NA,NA,NA,NA,NA
NCT05384782,NA,NA,NA,NA,NA
NCT05384769,NA,NA,NA,NA,NA
NCT05384756,NA,NA,NA,NA,NA
NCT05384743,NA,NA,NA,NA,NA
NCT05384730,NA,NA,NA,NA,NA
NCT05384717,NA,NA,NA,NA,NA
NCT05384691,NA,NA,NA,NA,NA
NCT05384678,NA,NA,NA,NA,NA
NCT05384639,NA,NA,NA,NA,NA
NCT05384613,NA,NA,NA,NA,NA
NCT05384574,NA,NA,NA,NA,NA
NCT05384548,NA,NA,NA,NA,NA
NCT05384535,NA,NA,NA,NA,NA
NCT05384522,NA,NA,NA,NA,NA
NCT05384509,NA,NA,NA,NA,NA
NCT05384496,NA,NA,NA,NA,NA
NCT05384483,NA,NA,NA,NA,NA
NCT05384444,NA,NA,NA,NA,NA
NCT05384431,NA,NA,NA,NA,NA
NCT05384418,NA,NA,NA,NA,NA
NCT05384405,NA,NA,NA,NA,NA
NCT05384392,NA,NA,NA,NA,NA
NCT05384379,NA,NA,NA,NA,NA
NCT05384366,NA,NA,NA,NA,NA
NCT05384353,NA,NA,NA,NA,NA
NCT05384340,NA,NA,NA,NA,NA
NCT05384327,NA,NA,NA,NA,NA
NCT05384314,NA,NA,NA,NA,NA
NCT05384288,NA,NA,NA,NA,NA
NCT05384275,NA,NA,NA,NA,NA
NCT05384262,NA,NA,NA,NA,NA
NCT05384249,NA,NA,NA,NA,NA
NCT05384236,NA,NA,NA,NA,NA
NCT05384223,NA,NA,NA,NA,NA
NCT05384210,NA,NA,NA,NA,NA
NCT05384197,NA,NA,NA,NA,NA
NCT05384184,NA,NA,NA,NA,NA
NCT05384171,NA,NA,NA,NA,NA
NCT05384158,NA,NA,NA,NA,NA
NCT05384145,NA,NA,NA,NA,NA
NCT05384132,NA,NA,NA,NA,NA
NCT05384119,NA,NA,NA,NA,NA
NCT05384106,NA,NA,NA,NA,NA
NCT05384093,NA,NA,NA,NA,NA
NCT05384054,NA,NA,NA,NA,NA
NCT05384028,NA,NA,NA,NA,NA
NCT05384015,NA,NA,NA,NA,NA
NCT05384002,NA,NA,NA,NA,NA
NCT05383976,NA,NA,NA,NA,NA
NCT05383963,NA,NA,NA,NA,NA
NCT05383924,NA,NA,NA,NA,NA
NCT05383911,NA,NA,NA,NA,NA
NCT05383898,NA,NA,NA,NA,NA
NCT05383885,NA,NA,NA,NA,NA
NCT05383872,NA,NA,NA,NA,NA
NCT05383859,NA,NA,NA,NA,NA
NCT05383846,NA,NA,NA,NA,NA
NCT05383833,NA,NA,NA,NA,NA
NCT05383820,NA,NA,NA,NA,NA
NCT05383807,NA,NA,NA,NA,NA
NCT05383794,NA,NA,NA,NA,NA
NCT05383768,NA,NA,NA,NA,NA
NCT05383755,NA,NA,NA,NA,NA
NCT05383742,NA,NA,NA,NA,NA
NCT05383729,NA,NA,NA,NA,NA
NCT05383716,NA,NA,NA,NA,NA
NCT05383703,NA,NA,NA,NA,NA
NCT05383690,NA,NA,NA,NA,NA
NCT05383677,NA,NA,NA,NA,NA
NCT05383664,NA,NA,NA,NA,NA
NCT05383651,NA,NA,NA,NA,NA
NCT05383638,NA,NA,NA,NA,NA
NCT05383625,NA,NA,NA,NA,NA
NCT05383612,NA,NA,NA,NA,NA
NCT05383599,NA,NA,NA,NA,NA
NCT05383586,NA,NA,NA,NA,NA
NCT05383573,NA,NA,NA,NA,NA
NCT05383560,NA,NA,NA,NA,NA
NCT05383547,NA,NA,NA,NA,NA
NCT05383534,NA,NA,NA,NA,NA
NCT05383521,NA,NA,NA,NA,NA
NCT05383508,NA,NA,NA,NA,NA
NCT05383495,NA,NA,NA,NA,NA
NCT05383469,NA,NA,NA,NA,NA
NCT05383456,NA,NA,NA,NA,NA
NCT05383443,NA,NA,NA,NA,NA
NCT05383430,NA,NA,NA,NA,NA
NCT05383417,NA,NA,NA,NA,NA
NCT05383404,NA,NA,NA,NA,NA
NCT05383391,NA,NA,NA,NA,NA
NCT05383378,NA,NA,NA,NA,NA
NCT05383365,NA,NA,NA,NA,NA
NCT05383339,NA,NA,NA,NA,NA
NCT05383313,NA,NA,NA,NA,NA
NCT05383300,NA,NA,NA,NA,NA
NCT05383287,NA,NA,NA,NA,NA
NCT05383274,NA,NA,NA,NA,NA
NCT05383261,NA,NA,NA,NA,NA
NCT05383248,NA,NA,NA,NA,NA
NCT05383235,NA,NA,NA,NA,NA
NCT05383222,NA,NA,NA,NA,NA
NCT05383209,NA,NA,NA,NA,NA
NCT05383196,NA,NA,NA,NA,NA
NCT05383183,NA,NA,NA,NA,NA
NCT05383170,NA,NA,NA,NA,NA
NCT05383157,NA,NA,NA,NA,NA
NCT05383144,NA,NA,NA,NA,NA
NCT05383131,NA,NA,NA,NA,NA
NCT05383118,NA,NA,NA,NA,NA
NCT05383105,NA,NA,NA,NA,NA
NCT05383092,NA,NA,NA,NA,NA
NCT05383079,NA,NA,NA,NA,NA
NCT05383066,NA,NA,NA,NA,NA
NCT05383040,NA,NA,NA,NA,NA
NCT05383027,NA,NA,NA,NA,NA
NCT05383014,NA,NA,NA,NA,NA
NCT05383001,NA,NA,NA,NA,NA
NCT05382988,NA,NA,NA,NA,NA
NCT05382975,NA,NA,NA,NA,NA
NCT05382962,NA,NA,NA,NA,NA
NCT05382949,NA,NA,NA,NA,NA
NCT05382936,NA,NA,NA,NA,NA
NCT05382923,NA,NA,NA,NA,NA
NCT05382910,NA,NA,NA,NA,NA
NCT05382897,NA,NA,NA,NA,NA
NCT05382884,NA,NA,NA,NA,NA
NCT05382871,NA,NA,NA,NA,NA
NCT05382858,NA,NA,NA,NA,NA
NCT05382845,NA,NA,NA,NA,NA
NCT05382832,NA,NA,NA,NA,NA
NCT05382819,NA,NA,NA,NA,NA
NCT05382780,NA,NA,NA,NA,NA
NCT05382767,NA,NA,NA,NA,NA
NCT05382754,NA,NA,NA,NA,NA
NCT05382741,NA,NA,NA,NA,NA
NCT05382728,NA,NA,NA,NA,NA
NCT05382715,NA,NA,NA,NA,NA
NCT05382702,NA,NA,NA,NA,NA
NCT05382689,NA,NA,NA,NA,NA
NCT05382676,NA,NA,NA,NA,NA
NCT05382663,NA,NA,NA,NA,NA
NCT05382650,NA,NA,NA,NA,NA
NCT05382637,NA,NA,NA,NA,NA
NCT05382624,NA,NA,NA,NA,NA
NCT05382611,NA,NA,NA,NA,NA
NCT05382598,NA,NA,NA,NA,NA
NCT05382585,NA,NA,NA,NA,NA
NCT05382559,NA,NA,NA,NA,NA
NCT05382546,NA,NA,NA,NA,NA
NCT05382533,NA,NA,NA,NA,NA
NCT05382520,NA,NA,NA,NA,NA
NCT05382494,NA,NA,NA,NA,NA
NCT05382481,NA,NA,NA,NA,NA
NCT05382468,NA,NA,NA,NA,NA
NCT05382455,NA,NA,NA,NA,NA
NCT05382429,NA,NA,NA,NA,NA
NCT05382416,NA,NA,NA,NA,NA
NCT05382390,NA,NA,NA,NA,NA
NCT05382377,NA,NA,NA,NA,NA
NCT05382364,NA,NA,NA,NA,NA
NCT05382351,NA,NA,NA,NA,NA
NCT05382338,NA,NA,NA,NA,NA
NCT05382325,NA,NA,NA,NA,NA
NCT05382312,NA,NA,NA,NA,NA
NCT05382299,NA,NA,NA,NA,NA
NCT05382286,NA,NA,NA,NA,NA
NCT05382273,NA,NA,NA,NA,NA
NCT05382260,NA,NA,NA,NA,NA
NCT05382247,NA,NA,NA,NA,NA
NCT05382234,NA,NA,NA,NA,NA
NCT05382221,NA,NA,NA,NA,NA
NCT05382208,NA,NA,NA,NA,NA
NCT05382195,NA,NA,NA,NA,NA
NCT05382182,NA,NA,NA,NA,NA
NCT05382169,NA,NA,NA,NA,NA
NCT05382156,NA,NA,NA,NA,NA
NCT05382143,NA,NA,NA,NA,NA
NCT05382130,NA,NA,NA,NA,NA
NCT05382117,NA,NA,NA,NA,NA
NCT05382078,NA,NA,NA,NA,NA
NCT05382065,NA,NA,NA,NA,NA
NCT05382052,NA,NA,NA,NA,NA
NCT05382039,NA,NA,NA,NA,NA
NCT05382026,NA,NA,NA,NA,NA
NCT05382000,NA,NA,NA,NA,NA
NCT05381974,NA,NA,NA,NA,NA
NCT05381961,NA,NA,NA,NA,NA
NCT05381948,NA,NA,NA,NA,NA
NCT05381935,NA,NA,NA,NA,NA
NCT05381922,NA,NA,NA,NA,NA
NCT05381909,NA,NA,NA,NA,NA
NCT05381870,NA,NA,NA,NA,NA
NCT05381857,NA,NA,NA,NA,NA
NCT05381844,NA,NA,NA,NA,NA
NCT05381831,NA,NA,NA,NA,NA
NCT05381818,NA,NA,NA,NA,NA
NCT05381805,NA,NA,NA,NA,NA
NCT05381792,NA,NA,NA,NA,NA
NCT05381779,NA,NA,NA,NA,NA
NCT05381753,NA,NA,NA,NA,NA
NCT05381740,NA,NA,NA,NA,NA
NCT05381727,NA,NA,NA,NA,NA
NCT05381701,NA,NA,NA,NA,NA
NCT05381688,2022-05-18,Withdrawn,NA,NA,Covid prevented us from performing the study and the funding ran out
NCT05381662,NA,NA,NA,NA,NA
NCT05381649,NA,NA,NA,NA,NA
NCT05381636,NA,NA,NA,NA,NA
NCT05381623,NA,NA,NA,NA,NA
NCT05381610,NA,NA,NA,NA,NA
NCT05381597,NA,NA,NA,NA,NA
NCT05381584,NA,NA,NA,NA,NA
NCT05381571,NA,NA,NA,NA,NA
NCT05381558,NA,NA,NA,NA,NA
NCT05381545,NA,NA,NA,NA,NA
NCT05381532,NA,NA,NA,NA,NA
NCT05381519,NA,NA,NA,NA,NA
NCT05381506,NA,NA,NA,NA,NA
NCT05381493,NA,NA,NA,NA,NA
NCT05381467,NA,NA,NA,NA,NA
NCT05381428,NA,NA,NA,NA,NA
NCT05381415,NA,NA,NA,NA,NA
NCT05381402,NA,NA,NA,NA,NA
NCT05381389,NA,NA,NA,NA,NA
NCT05381376,NA,NA,NA,NA,NA
NCT05381363,NA,NA,NA,NA,NA
NCT05381324,NA,NA,NA,NA,NA
NCT05381311,NA,NA,NA,NA,NA
NCT05381298,NA,NA,NA,NA,NA
NCT05381285,NA,NA,NA,NA,NA
NCT05381272,NA,NA,NA,NA,NA
NCT05381259,NA,NA,NA,NA,NA
NCT05381246,NA,NA,NA,NA,NA
NCT05381233,NA,NA,NA,NA,NA
NCT05381207,NA,NA,NA,NA,NA
NCT05381181,NA,NA,NA,NA,NA
NCT05381168,NA,NA,NA,NA,NA
NCT05381155,NA,NA,NA,NA,NA
NCT05381142,NA,NA,NA,NA,NA
NCT05381129,NA,NA,NA,NA,NA
NCT05381116,NA,NA,NA,NA,NA
NCT05381103,NA,NA,NA,NA,NA
NCT05381090,NA,NA,NA,NA,NA
NCT05381077,NA,NA,NA,NA,NA
NCT05381064,NA,NA,NA,NA,NA
NCT05381051,NA,NA,NA,NA,NA
NCT05381038,NA,NA,NA,NA,NA
NCT05381025,NA,NA,NA,NA,NA
NCT05381012,NA,NA,NA,NA,NA
NCT05380999,NA,NA,NA,NA,NA
NCT05380986,NA,NA,NA,NA,NA
NCT05380973,NA,NA,NA,NA,NA
NCT05380960,NA,NA,NA,NA,NA
NCT05380947,NA,NA,NA,NA,NA
NCT05380934,NA,NA,NA,NA,NA
NCT05380921,NA,NA,NA,NA,NA
NCT05380908,NA,NA,NA,NA,NA
NCT05380895,NA,NA,NA,NA,NA
NCT05380882,NA,NA,NA,NA,NA
NCT05380869,NA,NA,NA,NA,NA
NCT05380856,NA,NA,NA,NA,NA
NCT05380843,NA,NA,NA,NA,NA
NCT05380817,NA,NA,NA,NA,NA
NCT05380804,NA,NA,NA,NA,NA
NCT05380791,NA,NA,NA,NA,NA
NCT05380778,NA,NA,NA,NA,NA
NCT05380765,NA,NA,NA,NA,NA
NCT05380752,NA,NA,NA,NA,NA
NCT05380739,NA,NA,NA,NA,NA
NCT05380726,NA,NA,NA,NA,NA
NCT05380713,NA,NA,NA,NA,NA
NCT05380700,NA,NA,NA,NA,NA
NCT05380687,NA,NA,NA,NA,NA
NCT05380674,NA,NA,NA,NA,NA
NCT05380661,NA,NA,NA,NA,NA
NCT05380648,NA,NA,NA,NA,NA
NCT05380635,NA,NA,NA,NA,NA
NCT05380609,NA,NA,NA,NA,NA
NCT05380596,NA,NA,NA,NA,NA
NCT05380583,NA,NA,NA,NA,NA
NCT05380570,NA,NA,NA,NA,NA
NCT05380557,NA,NA,NA,NA,NA
NCT05380544,NA,NA,NA,NA,NA
NCT05380531,NA,NA,NA,NA,NA
NCT05380518,NA,NA,NA,NA,NA
NCT05380505,NA,NA,NA,NA,NA
NCT05380492,NA,NA,NA,NA,NA
NCT05380479,NA,NA,NA,NA,NA
NCT05380466,NA,NA,NA,NA,NA
NCT05380453,NA,NA,NA,NA,NA
NCT05380440,NA,NA,NA,NA,NA
NCT05380427,NA,NA,NA,NA,NA
NCT05380414,NA,NA,NA,NA,NA
NCT05380401,NA,NA,NA,NA,NA
NCT05380388,NA,NA,NA,NA,NA
NCT05380375,NA,NA,NA,NA,NA
NCT05380362,NA,NA,NA,NA,NA
NCT05380349,NA,NA,NA,NA,NA
NCT05380336,NA,NA,NA,NA,NA
NCT05380323,NA,NA,NA,NA,NA
NCT05380310,NA,NA,NA,NA,NA
NCT05380297,NA,NA,NA,NA,NA
NCT05380284,NA,NA,NA,NA,NA
NCT05380271,NA,NA,NA,NA,NA
NCT05380258,NA,NA,NA,NA,NA
NCT05380245,NA,NA,NA,NA,NA
NCT05380232,NA,NA,NA,NA,NA
NCT05380206,NA,NA,NA,NA,NA
NCT05380193,NA,NA,NA,NA,NA
NCT05380180,NA,NA,NA,NA,NA
NCT05380141,NA,NA,NA,NA,NA
NCT05380128,NA,NA,NA,NA,NA
NCT05380115,NA,NA,NA,NA,NA
NCT05380102,NA,NA,NA,NA,NA
NCT05380089,NA,NA,NA,NA,NA
NCT05380076,NA,NA,NA,NA,NA
NCT05380050,NA,NA,NA,NA,NA
NCT05380037,NA,NA,NA,NA,NA
NCT05380024,NA,NA,NA,NA,NA
NCT05379985,NA,NA,NA,NA,NA
NCT05379959,NA,NA,NA,NA,NA
NCT05379946,NA,NA,NA,NA,NA
NCT05379933,NA,NA,NA,NA,NA
NCT05379920,NA,NA,NA,NA,NA
NCT05379907,NA,NA,NA,NA,NA
NCT05379894,NA,NA,NA,NA,NA
NCT05379868,NA,NA,NA,NA,NA
NCT05379842,NA,NA,NA,NA,NA
NCT05379829,NA,NA,NA,NA,NA
NCT05379803,NA,NA,NA,NA,NA
NCT05379777,NA,NA,NA,NA,NA
NCT05379764,NA,NA,NA,NA,NA
NCT05379751,NA,NA,NA,NA,NA
NCT05379738,NA,NA,NA,NA,NA
NCT05379725,NA,NA,NA,NA,NA
NCT05379712,NA,NA,NA,NA,NA
NCT05379699,NA,NA,NA,NA,NA
NCT05379686,NA,NA,NA,NA,NA
NCT05379660,NA,NA,NA,NA,NA
NCT05379647,NA,NA,NA,NA,NA
NCT05379634,NA,NA,NA,NA,NA
NCT05379621,NA,NA,NA,NA,NA
NCT05379608,NA,NA,NA,NA,NA
NCT05379595,NA,NA,NA,NA,NA
NCT05379582,NA,NA,NA,NA,NA
NCT05379569,NA,NA,NA,NA,NA
NCT05379543,NA,NA,NA,NA,NA
NCT05379530,NA,NA,NA,NA,NA
NCT05379517,NA,NA,NA,NA,NA
NCT05379504,NA,NA,NA,NA,NA
NCT05379491,NA,NA,NA,NA,NA
NCT05379478,NA,NA,NA,NA,NA
NCT05379465,NA,NA,NA,NA,NA
NCT05379452,NA,NA,NA,NA,NA
NCT05379439,NA,NA,NA,NA,NA
NCT05379413,NA,NA,NA,NA,NA
NCT05379387,NA,NA,NA,NA,NA
NCT05379374,NA,NA,NA,NA,NA
NCT05379361,NA,NA,NA,NA,NA
NCT05379348,NA,NA,NA,NA,NA
NCT05379335,NA,NA,NA,NA,NA
NCT05379322,NA,NA,NA,NA,NA
NCT05379309,NA,NA,NA,NA,NA
NCT05379296,NA,NA,NA,NA,NA
NCT05379283,NA,NA,NA,NA,NA
NCT05379270,NA,NA,NA,NA,NA
NCT05379257,NA,NA,NA,NA,NA
NCT05379244,NA,NA,NA,NA,NA
NCT05379231,NA,NA,NA,NA,NA
NCT05379218,NA,NA,NA,NA,NA
NCT05379205,NA,NA,NA,NA,NA
NCT05379192,NA,NA,NA,NA,NA
NCT05379179,NA,NA,NA,NA,NA
NCT05379166,NA,NA,NA,NA,NA
NCT05379153,NA,NA,NA,NA,NA
NCT05379140,NA,NA,NA,NA,NA
NCT05379127,NA,NA,NA,NA,NA
NCT05379114,NA,NA,NA,NA,NA
NCT05379101,NA,NA,NA,NA,NA
NCT05379088,NA,NA,NA,NA,NA
NCT05379075,NA,NA,NA,NA,NA
NCT05379049,NA,NA,NA,NA,NA
NCT05379036,NA,NA,NA,NA,NA
NCT05379023,NA,NA,NA,NA,NA
NCT05379010,NA,NA,NA,NA,NA
NCT05378997,NA,NA,NA,NA,NA
NCT05378971,NA,NA,NA,NA,NA
NCT05378958,NA,NA,NA,NA,NA
NCT05378932,NA,NA,NA,NA,NA
NCT05378919,NA,NA,NA,NA,NA
NCT05378906,NA,NA,NA,NA,NA
NCT05378893,NA,NA,NA,NA,NA
NCT05378867,NA,NA,NA,NA,NA
NCT05378854,NA,NA,NA,NA,NA
NCT05378841,NA,NA,NA,NA,NA
NCT05378828,NA,NA,NA,NA,NA
NCT05378815,NA,NA,NA,NA,NA
NCT05378789,NA,NA,NA,NA,NA
NCT05378776,NA,NA,NA,NA,NA
NCT05378763,NA,NA,NA,NA,NA
NCT05378750,NA,NA,NA,NA,NA
NCT05378737,NA,NA,NA,NA,NA
NCT05378724,NA,NA,NA,NA,NA
NCT05378711,NA,NA,NA,NA,NA
NCT05378698,NA,NA,NA,NA,NA
NCT05378685,NA,NA,NA,NA,NA
NCT05378672,NA,NA,NA,NA,NA
NCT05378659,NA,NA,NA,NA,NA
NCT05378646,NA,NA,NA,NA,NA
NCT05378633,NA,NA,NA,NA,NA
NCT05378620,NA,NA,NA,NA,NA
NCT05378607,NA,NA,NA,NA,NA
NCT05378594,NA,NA,NA,NA,NA
NCT05378581,NA,NA,NA,NA,NA
NCT05378568,NA,NA,NA,NA,NA
NCT05378555,NA,NA,NA,NA,NA
NCT05378542,NA,NA,NA,NA,NA
NCT05378529,NA,NA,NA,NA,NA
NCT05378516,NA,NA,NA,NA,NA
NCT05378503,NA,NA,NA,NA,NA
NCT05378490,NA,NA,NA,NA,NA
NCT05378477,NA,NA,NA,NA,NA
NCT05378451,NA,NA,NA,NA,NA
NCT05378425,NA,NA,NA,NA,NA
NCT05378412,NA,NA,NA,NA,NA
NCT05378386,NA,NA,NA,NA,NA
NCT05378373,NA,NA,NA,NA,NA
NCT05378347,NA,NA,NA,NA,NA
NCT05378334,NA,NA,NA,NA,NA
NCT05378321,NA,NA,NA,NA,NA
NCT05378308,NA,NA,NA,NA,NA
NCT05378295,NA,NA,NA,NA,NA
NCT05378282,NA,NA,NA,NA,NA
NCT05378269,NA,NA,NA,NA,NA
NCT05378256,NA,NA,NA,NA,NA
NCT05378243,NA,NA,NA,NA,NA
NCT05378230,NA,NA,NA,NA,NA
NCT05378217,NA,NA,NA,NA,NA
NCT05378204,NA,NA,NA,NA,NA
NCT05378191,NA,NA,NA,NA,NA
NCT05378178,NA,NA,NA,NA,NA
NCT05378165,NA,NA,NA,NA,NA
NCT05378152,NA,NA,NA,NA,NA
NCT05378139,NA,NA,NA,NA,NA
NCT05378126,NA,NA,NA,NA,NA
NCT05378113,NA,NA,NA,NA,NA
NCT05378087,NA,NA,NA,NA,NA
NCT05378074,NA,NA,NA,NA,NA
NCT05378061,NA,NA,NA,NA,NA
NCT05378048,NA,NA,NA,NA,NA
NCT05378035,NA,NA,NA,NA,NA
NCT05378009,NA,NA,NA,NA,NA
NCT05377996,NA,NA,NA,NA,NA
NCT05377983,NA,NA,NA,NA,NA
NCT05377970,NA,NA,NA,NA,NA
NCT05377957,NA,NA,NA,NA,NA
NCT05377944,NA,NA,NA,NA,NA
NCT05377931,NA,NA,NA,NA,NA
NCT05377918,NA,NA,NA,NA,NA
NCT05377905,NA,NA,NA,NA,NA
NCT05377892,NA,NA,NA,NA,NA
NCT05377866,NA,NA,NA,NA,NA
NCT05377853,NA,NA,NA,NA,NA
NCT05377840,NA,NA,NA,NA,NA
NCT05377827,NA,NA,NA,NA,NA
NCT05377801,NA,NA,NA,NA,NA
NCT05377788,NA,NA,NA,NA,NA
NCT05377775,NA,NA,NA,NA,NA
NCT05377762,NA,NA,NA,NA,NA
NCT05377749,NA,NA,NA,NA,NA
NCT05377736,NA,NA,NA,NA,NA
NCT05377723,NA,NA,NA,NA,NA
NCT05377710,NA,NA,NA,NA,NA
NCT05377697,NA,NA,NA,NA,NA
NCT05377684,NA,NA,NA,NA,NA
NCT05377671,NA,NA,NA,NA,NA
NCT05377658,NA,NA,NA,NA,NA
NCT05377645,NA,NA,NA,NA,NA
NCT05377632,NA,NA,NA,NA,NA
NCT05377619,NA,NA,NA,NA,NA
NCT05377606,NA,NA,NA,NA,NA
NCT05377593,NA,NA,NA,NA,NA
NCT05377580,NA,NA,NA,NA,NA
NCT05377541,NA,NA,NA,NA,NA
NCT05377528,NA,NA,NA,NA,NA
NCT05377515,NA,NA,NA,NA,NA
NCT05377502,NA,NA,NA,NA,NA
NCT05377489,NA,NA,NA,NA,NA
NCT05377463,NA,NA,NA,NA,NA
NCT05377450,NA,NA,NA,NA,NA
NCT05377437,NA,NA,NA,NA,NA
NCT05377424,NA,NA,NA,NA,NA
